baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NR_038343.2	723.061699468419	-1.01820103157233	0.256276427368845	-3.9730576940925	7.09558538175739e-05	0.0242091760212884
NR_038366.1	202.892762326848	1.17840696391908	0.313402472621555	3.76004360802237	0.000169883740749559	0.0424990261996396
NR_038396.1	114.647712160666	1.17110164736532	0.291025099081872	4.02405720695542	5.72040120372185e-05	0.0204205468138705
NR_103778.1	237.539761218929	-1.11566855127259	0.247839473919094	-4.50157730578786	6.74510229921706e-06	0.00556619857528377
NR_110204.1	124.968324725654	-1.28770992503152	0.278255137947993	-4.62780286656268	3.69565541438064e-06	0.00393340048548547
NR_110205.1	121.256422953281	-1.30383658644238	0.282971195663464	-4.60766539642085	4.07215260401054e-06	0.00417343098006512
NR_110206.1	114.787653870529	-1.32831175923272	0.291423807719074	-4.55800701263631	5.16413136323209e-06	0.00459112517549608
NR_110479.1	79.2124843616962	2.41597130488945	0.546848906359463	4.41798690057423	9.96244572234873e-06	0.00727291424115996
NR_119376.1	217.398955373505	2.01363776573118	0.498751165698844	4.03735951756564	5.40561952310831e-05	0.0196276500421342
NR_130941.1	275.769875615355	-1.12701688862612	0.274227959193299	-4.10978111765658	3.96034326358869e-05	0.0172361734010242
NR_132278.1	78.9408202941419	2.67923721428049	0.584294821782231	4.58542008999534	4.53074538366371e-06	0.00423371504659941
NR_132426.1	509.516255494692	-1.3597342261183	0.226951097205116	-5.99130932990989	2.08158276875613e-09	1.65334915365378e-05
NR_132427.1	502.191264762278	-1.36506784858189	0.226564009579155	-6.025086910836	1.69018774941944e-09	1.65334915365378e-05
NR_132428.1	488.230652862301	-1.36992006941798	0.226797166147237	-6.04028741932616	1.53839943767666e-09	1.65334915365378e-05
NR_135008.1	1954.59159908445	0.873099452018075	0.229618324635815	3.8023944883443	0.000143304303724434	0.0396343065069212
XM_005246878.3	275.797074579193	-1.12149662357449	0.26559464919287	-4.22258741651107	2.41513680470016e-05	0.0119892674097076
XM_005246879.4	273.37280122738	-1.12947668372952	0.273196278480894	-4.13430479364497	3.5603071838598e-05	0.0160446127004836
XM_005246880.3	258.680022464575	-1.05197285912636	0.276758385663941	-3.80105143554254	0.000144083386040973	0.0396343065069212
XM_005248122.3	1290.72594292623	-0.928628697639805	0.218051238925149	-4.25876368424844	2.05560640459042e-05	0.0106192961106085
