pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.563008130081301	0.626780626780627	0.0738052724171275	0.254942218703164	0.94989868127085	82	IRF1, IL6, IL9R, FAS, IL1B, PTPN2, CSF1, PLA2G2A, IL4R, TNFRSF1A, SOCS1, IRF9, EBI3, CXCL11, CNTFR, CD38, LTBR, CXCL10, CXCL13, IL15RA
HALLMARK_INFLAMMATORY_RESPONSE	0.00578447415024527	0.0262930643192967	0.407017918923954	0.363371912625159	1.5178131381354	183	BEST1, BTG2, CDKN1A, ICAM1, GPR132, LIF, IRF1, F3, IL6, TNFSF9, EMP3, IL1A, LDLR, STAB1, MSR1, IL1B, EDN1, GABBR1, CSF1, RGS1, SEMA4D, IL4R, IRAK2, PCDH7, NFKBIA, PDPN, TLR3, CXCL8, MMP14, SCARF1, HPN, RHOG, EBI3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.40973630831643	0.499678424776134	0.0908241419007155	-0.263064810513839	-1.01561825698779	97	IFI35, TDRD7, IFI30, SAMD9L, HELZ2, PARP14, WARS1, TRIM25, PARP12, IL7, IFITM1, TRIM14, PSMB8, LAMP3, SELL, STAT2, OGFR, OASL, CMPK2, BATF2, IRF7, HERC6
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.138401559454191	0.238623378369295	0.165656695205483	0.276952674387773	1.16335862607506	190	CDKN1A, ICAM1, MT2A, IRF1, SLC25A28, TRAFD1, IL6, NOD1, IFITM2, FAS, IFIT3, PTPN2, IRF4, HLA-DRB1, IL4R, SLAMF7, NFKBIA, NUP93, IRF5, PELI1, RNF31, CASP1, B2M, SOCS1, TNFAIP2, PSMB2, IRF9, NLRC5, PSME2, IFI27, VAMP8, CXCL11, CD38, HLA-DQA1, ITGB7, IFNAR2, EIF2AK2, MVP, TNFAIP3, CXCL10
HALLMARK_KRAS_SIGNALING_DN	0.207171314741036	0.323705179282869	0.134273452883202	-0.269618734462452	-1.12434389454857	167	CCNA1, SLC16A7, P2RY4, ABCB11, KLK7, C5, SLC25A23, ZC2HC1C, KLK8, GPR19, SLC29A3, P2RX6, SLC30A3, CYP39A1, ATP6V1B1, MFSD6, EPHA5, TCF7L1, CAMK1D, RIBC2, YBX2, SPTBN2, SLC5A5, THRB, KRT13, SELENOP, BMPR1B, BARD1, LGALS7, NPY4R, CELSR2, SLC38A3, GAMT, OXT, EGF, EFHD1, PDK2, TAS2R4, VPS50, KRT15, MACROH2A2, CD207
HALLMARK_KRAS_SIGNALING_UP	0.629778672032193	0.656019450033535	0.0676760401641789	-0.218760332461471	-0.928892695242856	186	TSPAN1, RABGAP1L, PECAM1, TRIB2, CPE, CBL, ATG10, EVI5, ST6GAL1, PRELID3B, KLF4, STRN, ZNF639, GUCY1A1, PSMB8, SOX9, CCSER2, FUCA1, TRIB1, AMMECR1, RGS16, CSF2, LAT2, TFPI, FBXO4, CTSS, EREG, GLRX, TNNT2, APOD, PPP1R15A, SDCCAG8, ITGBL1, HKDC1, IL2RG, DUSP6
HALLMARK_MITOTIC_SPINDLE	0.044866197194901	0.119922630560928	0.321775918075361	-0.30551104928724	-1.30540375635222	199	ARHGEF2, CDC42BPA, KIF1B, HOOK3, SOS1, ARFGEF1, CCDC88A, PCM1, ARHGEF12, CLIP1, STK38L, ARF6, NF1, CKAP5, PKD2, CD2AP, AKAP13, PCGF5, CDC42EP1, ARHGAP5, APC, LLGL1, MARCKS, CNTRL, ABR, BIN1, BCL2L11, NCK1, ARHGAP29, ALMS1, DOCK4, TIAM1, FBXO5, EPB41, FARP1, PPP4R2, KPTN, SPTAN1, DYNC1H1, RAPGEF6, GEMIN4, CDC27, OPHN1, MYH10, RASA1, PAFAH1B1, BCR, KIF5B, NCK2, LRPPRC, NIN, NET1
HALLMARK_MTORC1_SIGNALING	0.249003984063745	0.347912524850895	0.120985142145252	0.257631711708571	1.08404352583261	198	BTG2, CDKN1A, DDX39A, SLC2A3, ASNS, DDIT4, LDLR, HMGCR, PDAP1, CCNG1, HSPE1, PRDX1, INSIG1, SQLE, PPIA, MTHFD2L, BCAT1, MAP2K3, PGK1, ENO1, CCT6A, TFRC, TPI1, MCM2, DHCR7, PSMC6, GGA2, LDHA, GLA, M6PR, TUBA4A, BUB1, CFP, ATP6V1D, GBE1, PNO1, STC1, DDIT3, PSMB5, PPA1
HALLMARK_MYC_TARGETS_V1	2.31825943959371e-07	1.15912971979685e-05	0.690132458796796	0.48484083915997	2.03785336821067	199	U2AF1, HDGF, SRSF1, TRA2B, SNRPG, HNRNPA2B1, HNRNPD, SRSF2, SNRPD2, RPL18, HNRNPA3, LSM7, HNRNPA1, PRPF31, PSMB3, MRPL23, PCNA, RPS5, MCM5, SNRPB2, LSM2, EIF3D, HSPE1, SRSF3, PSMA7, DHX15, NME1, SRSF7, PA2G4, PPIA, NDUFAB1, ERH, SNRPD3, PHB2, RPS6, YWHAQ, RANBP1, EXOSC7, PGK1, PSMB2, MAD2L1, RPL34, MCM2, SF3A1, SSB, PSMC6, LDHA, RPL14, VDAC3, DUT, C1QBP, PABPC4, DDX18, HSP90AB1, KARS1, POLE3, PRDX4, RPL6, RPS2, PHB1, HNRNPC, TCP1, TUFM, SNRPD1, RACK1, NHP2, RNPS1, CCT2, XRCC6, UBE2L3, DEK, COX5A, CLNS1A, H2AZ1, COPS5, PSMD8, PSMA1, SSBP1, CDC20, CCT5, PSMA6, TRIM28, MCM6
HALLMARK_MYC_TARGETS_V2	0.585774058577406	0.636710933236311	0.0732558655828455	0.264664112529418	0.933148575201245	58	PPAN, GRWD1, MCM5, HSPE1, PES1, PA2G4, NOP2, MYBBP1A, DCTPP1, DDX18, IMP4, PHB1
