baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HLA-DQB1	3.42458403797821	1.83781986196799	2.01205968779572	0.913402257952588	0.361031018474507	0.999952062821508
HLA-DQA1	1.81242152427231	2.61653933003501	3.23318236676484	0.809276753743142	0.418355974446811	0.999952062821508
HLA-DRB1	5.16410601746307	2.03003536721344	1.81258913977728	1.11996443245979	0.262728919078243	0.999952062821508
HNRNPA1P2	2.71316322412659	1.39088342999234	2.18422249537361	0.636786514624021	0.524263911242972	0.999952062821508
NOTCH4	38.9228345887743	-0.312928706892532	0.58971278486631	-0.530645960072706	0.595664140464801	0.999952062821508
GPSM3	127.008700987445	0.0734140692422608	0.336634037274521	0.218082728165698	0.827364654463443	0.999952062821508
PBX2	7991.30987166325	-0.0053028143097971	0.0833461626638223	-0.0636239766812789	0.94926963978684	0.999952062821508
AGER	625.623440070134	0.343611186148048	0.181192055861151	1.8963921156199	0.0579082136692153	0.999952062821508
RNF5	3506.55963856797	-0.0248922994706924	0.101741633826386	-0.244661880633538	0.806718245937188	0.999952062821508
AGPAT1	6817.33741149515	-0.060117045693899	0.0861062785133638	-0.698172615653906	0.485069249925415	0.999952062821508
EGFL8	2.7589337874927	-0.268309508702802	2.1091785815021	-0.127210427346422	0.898773852603637	0.999952062821508
PPT2-EGFL8	23.3082100973875	0.53668784366463	0.767042074000653	0.699685013190258	0.484124037871649	0.999952062821508
PPT2	674.87289263583	0.149307201765627	0.159995618544952	0.933195565750313	0.350719003792782	0.999952062821508
LOC100507547	39.2211975347753	-0.548638275517881	0.611792645104781	-0.896771610296028	0.369840799830222	0.999952062821508
PRRT1	19.7075842317017	0.249114949906165	0.942400943961277	0.264340726208356	0.791517380996449	0.999952062821508
TNXB	179.353591708289	-0.293294523716174	0.287486140614951	-1.0202040456239	0.307631699341606	0.999952062821508
CYP21A2	3.91351583082004	-0.0786414214187477	2.02879122914396	-0.0387626978513359	0.969079585271268	0.999952062821508
C4B	73.9020802758366	0.475895282597083	0.516120837876301	0.92206174925094	0.356496367497587	0.999952062821508
STK19B	3.23358370281371	1.17983570395995	2.17134443903153	0.543366442813734	0.586877525578849	0.999952062821508
TNXA	6.53630862811545	-0.202157887905463	1.46511456913914	-0.137980941670825	0.890255479806221	0.999952062821508
CYP21A1P	28.2764773772238	-0.067525807023411	0.761333672476584	-0.0886941028153301	0.929325019337354	0.999952062821508
STK19	788.55954220145	0.0372278996127621	0.160649046895808	0.231734332273425	0.816744363817775	0.999952062821508
DXO	1732.70329014341	0.00572812754218668	0.122578754516236	0.0467301822798987	0.962728274634955	0.999952062821508
SKIV2L	8420.09080239339	-0.0426871690375538	0.082604219765917	-0.516767414043983	0.605318529869566	0.999952062821508
NELFE	5853.46039365817	-0.035841037762307	0.0885145075179839	-0.404917100793054	0.685538447816493	0.999952062821508
CFB	6675.8232889255	-0.220200046078698	1.00665365521836	-0.218744594962935	0.826849008357365	0.999952062821508
C2-AS1	4.07370411007532	1.60760732327488	1.87744765195917	0.85627278161247	0.391846912935174	0.999952062821508
C2	57.460785636828	0.294631255204229	0.490703976408883	0.600425652468578	0.548222595980189	0.999952062821508
EHMT2	6671.78831015708	-0.00783035870897919	0.0836333171341651	-0.093627264555556	0.925405250759632	0.999952062821508
EHMT2-AS1	14.6481601037423	0.347619627663524	1.12028668261123	0.310295242333213	0.756336448801169	0.999952062821508
SLC44A4	0.740491305028529	-3.02177202111469	4.85782733699363	-0.622041874173481	0.533914333975766	0.999952062821508
NEU1	2751.31067829591	0.00693512829221162	0.0986910552882279	0.0702710926735714	0.943977890318061	0.999952062821508
