"","count_MCF10A","count_MDAMB436"
"L1FLnI_4q13.1ua",1.42045667459727,1.77717837243201
"L1FLnI_5q23.2m",1.42045667459727,-0.451890008743207
"L1FLnI_13q21.32j",1.42045667459727,-0.451890008743207
"L1FLnI_Xq23aa",1.42045667459727,0.915221551100886
"L1FLnI_Xq26.2u",1.42045667459727,-0.451890008743207
"L1FLnI_2q23.1f",1.42045667459727,1.77717837243201
"L1FLnI_2q14.1w",1.42045667459727,-0.451890008743207
"L1FLnI_4p15.31h",1.42045667459727,-0.451890008743207
"L1FLnI_4q28.3d",1.42045667459727,-0.451890008743207
"L1FLnI_5q14.3ja",1.42045667459727,-0.451890008743207
"L1FLnI_7q21.2b",1.42045667459727,2.0573398912941
"L1FLnI_13q12.12d",1.42045667459727,-0.451890008743207
"L1FLnI_16p12.1d",1.42045667459727,-0.451890008743207
"L1FLnI_18q22.1k",1.42045667459727,-0.451890008743207
"L1FLnI_21p11.2n",1.42045667459727,-0.451890008743207
"L1FLnI_1p21.3z",1.42045667459727,-0.451890008743207
"L1FLnI_2p22.3l",1.42045667459727,-0.451890008743207
"L1FLnI_3p11.1n",1.42045667459727,2.6616231926839
"L1FLnI_3q11.2h",1.42045667459727,2.28935193161896
"L1FLnI_4q28.1ga",1.42045667459727,-0.451890008743207
"L1FLnI_5q31.3j",1.42045667459727,-0.451890008743207
"L1FLnI_7p15.1a",1.42045667459727,1.42045667459727
"L1FLnI_7q21.2p",1.42045667459727,3.74880743302842
"L1FLnI_11p15.4e",1.42045667459727,3.82296712097201
"L1FLnI_11p14.1o",1.42045667459727,0.915221551100886
"L1FLnI_12q21.31m",1.42045667459727,1.42045667459727
"L1FLnI_13q31.3d",1.42045667459727,2.48787940049565
"L1FLnI_14q11.2l",1.42045667459727,2.0573398912941
"L1FLnI_15q14n",1.42045667459727,-0.451890008743207
"L1FLnI_6q12na",1.42045667459727,1.42045667459727
"L1FLnI_2q32.3x",1.42045667459727,-0.451890008743207
"L1FLnI_3q25.31i",1.42045667459727,-0.451890008743207
"L1FLnI_4q27n",1.42045667459727,0.915221551100886
"L1FLnI_5p15.31j",1.42045667459727,-0.451890008743207
"L1FLnI_5q31.1i",1.42045667459727,-0.451890008743207
"L1FLnI_6q23.1a",1.42045667459727,2.0573398912941
"L1FLnI_7p15.1b",1.42045667459727,-0.451890008743207
"L1FLnI_10q23.1f",1.42045667459727,-0.451890008743207
"L1FLnI_10q23.31ba",1.42045667459727,-0.451890008743207
"L1FLnI_12p12.1ba",1.42045667459727,-0.451890008743207
"L1FLnI_Xq11.1u",1.42045667459727,-0.451890008743207
"L1FLnI_Xq22.3ra",1.42045667459727,-0.451890008743207
"L1FLnI_Yp11.2o",1.42045667459727,1.42045667459727
"L1FLnI_3q12.3l",1.42045667459727,-0.451890008743207
"L1FLnI_3q13.32c",1.42045667459727,0.915221551100886
"L1FLnI_4q21.1c",1.42045667459727,-0.451890008743207
"L1FLnI_5p13.3aa",1.42045667459727,-0.451890008743207
"L1FLnI_5q21.3ba",1.42045667459727,-0.451890008743207
"L1FLnI_5q34ia",1.42045667459727,-0.451890008743207
"L1FLnI_6p22.3i",1.42045667459727,0.915221551100886
"L1FLnI_6q25.2e",1.42045667459727,-0.451890008743207
"L1FLnI_7p12.2e",1.42045667459727,-0.451890008743207
"L1FLnI_8p12w",1.42045667459727,-0.451890008743207
"L1FLnI_10q22.3g",1.42045667459727,2.28935193161896
"L1FLnI_13q14.13e",1.42045667459727,-0.451890008743207
"L1FLnI_13q21.1c",1.42045667459727,1.42045667459727
"L1FLnI_14q24.2i",1.42045667459727,2.48787940049565
"L1FLnI_15q26.1g",1.42045667459727,1.42045667459727
"L1FLnI_Xq12e",1.42045667459727,-0.451890008743207
"L1FLnI_4p13k",1.42045667459727,-0.451890008743207
"L1FLnI_1p31.3w",1.42045667459727,-0.451890008743207
"L1FLnI_1q23.2g",1.42045667459727,0.915221551100886
"L1FLnI_1q23.3x",1.42045667459727,-0.451890008743207
"L1FLnI_2q32.1s",1.42045667459727,0.915221551100886
"L1FLnI_4p12o",1.42045667459727,-0.451890008743207
"L1FLnI_5q12.3v",1.42045667459727,0.915221551100886
"L1FLnI_5q35.1a",1.42045667459727,-0.451890008743207
"L1FLnI_9p21.1w",1.42045667459727,-0.451890008743207
"L1FLnI_9p21.1ba",1.42045667459727,1.42045667459727
"L1FLnI_10q21.1fa",1.42045667459727,-0.451890008743207
"L1FLnI_11q22.3la",1.42045667459727,-0.451890008743207
"L1FLnI_13q31.1a",1.42045667459727,1.42045667459727
"L1FLnI_15q25.3d",1.42045667459727,-0.451890008743207
"L1FLnI_20p12.1e",1.42045667459727,-0.451890008743207
"L1FLnI_Xq11.2ga",1.42045667459727,0.915221551100886
"L1FLnI_Xq12y",1.42045667459727,5.87599422279441
"L1FLnI_Xq13.3ea",1.42045667459727,0.915221551100886
"L1FLnI_Yp11.2b",1.42045667459727,-0.451890008743207
"L1FLnI_1p31.3o",1.42045667459727,-0.451890008743207
"L1FLnI_1q25.2l",1.42045667459727,0.915221551100886
"L1FLnI_2p14f",1.42045667459727,-0.451890008743207
"L1FLnI_2q36.3q",1.42045667459727,2.28935193161896
"L1FLnI_3p14.3b",1.42045667459727,-0.451890008743207
"L1FLnI_3p14.3h",1.42045667459727,0.915221551100886
"L1FLnI_4q28.2n",1.42045667459727,0.915221551100886
"L1FLnI_4q28.3qa",1.42045667459727,-0.451890008743207
"L1FLnI_8q22.3v",1.42045667459727,-0.451890008743207
"L1FLnI_10p12.1m",1.42045667459727,0.915221551100886
"L1FLnI_10q21.1d",1.42045667459727,-0.451890008743207
"L1FLnI_10q23.1ca",1.42045667459727,1.42045667459727
"L1FLnI_11p15.1e",1.42045667459727,0.915221551100886
"L1FLnI_11q23.3d",1.42045667459727,2.81621791638167
"L1FLnI_13q21.1o",1.42045667459727,-0.451890008743207
"L1FLnI_14q24.2h",1.42045667459727,-0.451890008743207
"L1FLnI_16q23.2b",1.42045667459727,-0.451890008743207
"L1FLnI_18q12.3a",1.42045667459727,3.08238487681994
"L1FLnI_Xq12sa",1.42045667459727,-0.451890008743207
"L1FLnI_Xq13.3ia",1.42045667459727,-0.451890008743207
"L1FLnI_Yq11.221za",1.42045667459727,-0.451890008743207
"L1FLnI_6q25.3h",1.42045667459727,1.77717837243201
"L1FLnI_3p24.3ga",1.42045667459727,-0.451890008743207
"L1FLnI_2p16.1a",1.42045667459727,1.42045667459727
"L1FLnI_2q32.3e",1.42045667459727,-0.451890008743207
"L1FLnI_4q22.3o",1.42045667459727,2.28935193161896
"L1FLnI_4q28.1f",1.42045667459727,2.95554129427102
"L1FLnI_6q16.3z",1.42045667459727,-0.451890008743207
"L1FLnI_6q21a",1.42045667459727,2.28935193161896
"L1FLnI_8q12.3t",1.42045667459727,1.42045667459727
"L1FLnI_8q24.21u",1.42045667459727,1.42045667459727
"L1FLnI_9q32b",1.42045667459727,0.915221551100886
"L1FLnI_10p11.23b",1.42045667459727,0.915221551100886
"L1FLnI_11q24.3m",1.42045667459727,-0.451890008743207
"L1FLnI_13q22.1d",1.42045667459727,0.915221551100886
"L1FLnI_14q21.3w",1.42045667459727,0.915221551100886
"L1FLnI_14q31.3ha",1.42045667459727,-0.451890008743207
"L1FLnI_Xp22.2g",1.42045667459727,0.915221551100886
"L1FLnI_Xq21.2v",1.42045667459727,-0.451890008743207
"L1FLnI_Xq21.33e",1.42045667459727,-0.451890008743207
"L1FLnI_Xq26.2p",1.42045667459727,1.42045667459727
"L1FLnI_Xq28aa",1.42045667459727,0.915221551100886
"L1FLnI_Yq11.221ga",1.42045667459727,-0.451890008743207
"L1FLnI_2q32.1t",1.42045667459727,-0.451890008743207
"L1FLnI_12q21.32c",1.42045667459727,0.915221551100886
"L1FLnI_5p15.2l",1.42045667459727,-0.451890008743207
"L1FLnI_1p13.2j",1.42045667459727,0.915221551100886
"L1FLnI_1q31.1m",1.42045667459727,-0.451890008743207
"L1FLnI_4q28.3o",1.42045667459727,-0.451890008743207
"L1FLnI_5q12.1da",1.42045667459727,-0.451890008743207
"L1FLnI_5q14.3s",1.42045667459727,-0.451890008743207
"L1FLnI_6q22.31z",1.42045667459727,1.77717837243201
"L1FLnI_6q23.2k",1.42045667459727,1.42045667459727
"L1FLnI_9q22.33f",1.42045667459727,0.915221551100886
"L1FLnI_10p11.22a",1.42045667459727,1.77717837243201
"L1FLnI_11p14.3q",1.42045667459727,-0.451890008743207
"L1FLnI_12q14.1o",1.42045667459727,-0.451890008743207
"L1FLnI_14q12ab",1.42045667459727,-0.451890008743207
"L1FLnI_14q31.3y",1.42045667459727,-0.451890008743207
"L1FLnI_15q21.3m",1.42045667459727,-0.451890008743207
"L1FLnI_16q23.1j",1.42045667459727,-0.451890008743207
"L1FLnI_18q12.2g",1.42045667459727,0.915221551100886
"L1FLnI_18q12.3w",1.42045667459727,-0.451890008743207
"L1FLnI_Xq27.2a",1.42045667459727,-0.451890008743207
"L1FLnI_Yp11.2aa",1.42045667459727,-0.451890008743207
"L1FLnI_Yq11.221hb",1.42045667459727,0.915221551100886
"L1FLnI_1p31.3e",1.42045667459727,0.915221551100886
"L1FLnI_5q33.3i",1.42045667459727,0.915221551100886
"L1FLnI_12q21.33g",1.42045667459727,-0.451890008743207
"L1FLnI_14q21.1ta",1.42045667459727,-0.451890008743207
"L1FLnI_1p33s",1.42045667459727,2.81621791638167
"L1FLnI_5p13.2g",1.42045667459727,-0.451890008743207
"L1FLnI_Xp22.2i",1.42045667459727,1.42045667459727
"L1FLnI_7q36.2d",1.42045667459727,-0.451890008743207
"L1FLnI_14q32.33e",1.42045667459727,2.6616231926839
"L1FLnI_21q11.2k",1.42045667459727,2.48787940049565
"L1FLnI_2p22.2a",1.42045667459727,-0.451890008743207
"L1FLnI_4q25c",1.42045667459727,-0.451890008743207
"L1FLnI_6q16.3ea",1.42045667459727,-0.451890008743207
"L1FLnI_8q21.11v",1.42045667459727,-0.451890008743207
"L1FLnI_9p21.3l",1.42045667459727,0.915221551100886
"L1FLnI_Xq21.1hd",1.42045667459727,-0.451890008743207
"L1FLnI_3q28i",1.42045667459727,-0.451890008743207
"L1FLnI_4q31.22a",1.42045667459727,-0.451890008743207
"L1FLnI_6q15q",1.42045667459727,-0.451890008743207
"L1FLnI_14q12eb",1.42045667459727,2.28935193161896
"L1FLnI_15q11.2f",1.42045667459727,-0.451890008743207
"L1FLnI_2p12t",1.42045667459727,-0.451890008743207
"L1FLnI_3q13.31n",1.42045667459727,-0.451890008743207
"L1FLnI_6q16.1ia",1.42045667459727,-0.451890008743207
"L1FLnI_6q25.3m",1.42045667459727,2.28935193161896
"L1FLnI_7p21.3f",1.42045667459727,2.6616231926839
"L1FLnI_16q21d",1.42045667459727,1.77717837243201
"L1FLnI_18p11.21n",1.42045667459727,1.42045667459727
"L1FLnI_20p12.3l",1.42045667459727,-0.451890008743207
"L1FLnI_Xq22.2h",1.42045667459727,-0.451890008743207
"L1FLnI_Xq26.3fa",1.42045667459727,-0.451890008743207
"L1FLnI_1p13.3j",-0.451890008743207,11.3029474613244
"L1FLnI_2q37.1l",-0.451890008743207,8.80393169340621
"L1FLnI_12q15j",-0.451890008743207,8.77394963160256
"L1FLnI_2q12.3g",-0.451890008743207,7.70976628206848
"L1FLnI_2q24.2c",-0.451890008743207,7.26196931687467
"L1FLnI_2q14.2m",-0.451890008743207,6.95993768270256
"L1FLnI_15q26.2l",-0.451890008743207,6.92678140205028
"L1FLnI_7q11.23b",-0.451890008743207,6.8314650167307
"L1FLnI_15q21.2n",-0.451890008743207,6.74850437397038
"L1FLnI_12p12.2g",-0.451890008743207,6.74850437397038
"L1FLnI_Xp11.21fc",-0.451890008743207,6.71004396313242
"L1FLnI_Xp11.21ec",-0.451890008743207,6.62990310759571
"L1FLnI_8q24.12p",-0.451890008743207,6.54504673145051
"L1FLnI_Xp11.3ha",-0.451890008743207,6.54504673145051
"L1FLnI_Xq21.33oa",-0.451890008743207,6.17323620453505
"L1FLnI_12p11.21c",-0.451890008743207,6.04003241308669
"L1FLnI_2q24.2g",-0.451890008743207,5.89326347990668
"L1FLnI_9p24.2c",-0.451890008743207,5.84082270794839
"L1FLnI_4q13.3eb",-0.451890008743207,5.72984891411679
"L1FLI_2q31.1a",-0.451890008743207,5.71049375848342
"L1FLnI_2q14.2a",-0.451890008743207,5.5672058068587
"L1FLnI_11q13.5b",-0.451890008743207,5.54552237445001
"L1FLnI_8q24.12t",-0.451890008743207,5.50115211365373
"L1FLnI_2p25.2e",-0.451890008743207,5.25617042230771
"L1FLnI_10q23.32h",-0.451890008743207,5.20175088417922
"L1FLnI_2q37.1k",-0.451890008743207,5.17375082958815
"L1FLnI_2q24.1s",-0.451890008743207,5.17375082958815
"L1FLnI_4q24g",-0.451890008743207,5.17375082958815
"L1FLnI_4q31.21j",-0.451890008743207,5.17375082958815
"L1FLnI_14q21.1ka",-0.451890008743207,5.14519610760484
"L1FLnI_4q13.3k",-0.451890008743207,5.14519610760484
"L1FLnI_9p24.2p",-0.451890008743207,5.11606427844782
"L1FLnI_Xp11.21bc",-0.451890008743207,5.08633151116921
"L1FLnI_Xp11.21ea",-0.451890008743207,5.08633151116921
"L1ORF2_5q31.1",-0.451890008743207,5.05597246611865
"L1FLnI_Xp22.12j",-0.451890008743207,5.02496016471369
"L1FLnI_8q22.1n",-0.451890008743207,4.99326584483334
"L1FLnI_1p34.2e",-0.451890008743207,4.92770619928086
"L1FLnI_2p22.1i",-0.451890008743207,4.89377288767662
"L1FLnI_1p22.2r",-0.451890008743207,4.85902115989119
"L1FLnI_5q23.1t",-0.451890008743207,4.85902115989119
"L1FLnI_12q21.31d",-0.451890008743207,4.82341050786874
"L1FLnI_3q26.32e",-0.451890008743207,4.78689733541076
"L1FLnI_7q21.11y",-0.451890008743207,4.78689733541076
"L1FLnI_1q24.3c",-0.451890008743207,4.71097162499218
"L1FLnI_14q12u",-0.451890008743207,4.67145332711419
"L1FLnI_4q25la",-0.451890008743207,4.63082009711779
"L1FLnI_12q21.31e",-0.451890008743207,4.58900707674248
"L1FLnI_8q12.2a",-0.451890008743207,4.58900707674248
"L1FLnI_3q13.31h",-0.451890008743207,4.58900707674248
"L1FLnI_15q21.3h",-0.451890008743207,4.58900707674248
"L1FLnI_9p21.3j",-0.451890008743207,4.58900707674248
"L1FLnI_13q34b",-0.451890008743207,4.54594356728682
"L1FLnI_6p25.2c",-0.451890008743207,4.45574862133805
"L1FLnI_8q21.13f",-0.451890008743207,4.4084394613157
"L1FLnI_5q23.3w",-0.451890008743207,4.35952223725987
"L1FLnI_10p12.1h",-0.451890008743207,4.35952223725987
"L1FLnI_1p22.2j",-0.451890008743207,4.35952223725987
"L1FLnI_1p22.2m",-0.451890008743207,4.35952223725987
"L1FLnI_1q31.2j",-0.451890008743207,4.35952223725987
"L1FLnI_4q13.2b",-0.451890008743207,4.30888347602661
"L1FLnI_Xq28x",-0.451890008743207,4.25639721809243
"L1FLnI_15q26.2i",-0.451890008743207,4.20192310992686
"L1FLnI_1q23.3i",-0.451890008743207,4.20192310992686
"L1FLnI_10q23.31d",-0.451890008743207,4.20192310992686
"L1FLnI_8q13.2p",-0.451890008743207,4.20192310992686
"L1FLnI_Xp11.22na",-0.451890008743207,4.1453041163462
"L1FLnI_3q27.3e",-0.451890008743207,4.1453041163462
"L1FLnI_2q23.3v",-0.451890008743207,4.08636375790208
"L1FLnI_4q31.22e",-0.451890008743207,4.08636375790208
"L1FLnI_8q24.13n",-0.451890008743207,4.08636375790208
"L1FLnI_8q24.13d",-0.451890008743207,4.08636375790208
"L1FLnI_Xp11.21ac",-0.451890008743207,4.08636375790208
"L1FLnI_6q22.31i",-0.451890008743207,4.08636375790208
"L1FLnI_2q32.1ra",-0.451890008743207,4.08636375790208
"L1FLnI_10p15.1c",-0.451890008743207,4.02490274937343
"L1FLnI_Xq13.2ba",-0.451890008743207,4.02490274937343
"L1FLnI_10p12.31b",-0.451890008743207,4.02490274937343
"L1FLnI_12q13.11i",-0.451890008743207,4.02490274937343
"L1FLnI_6q14.2k",-0.451890008743207,4.02490274937343
"L1FLnI_12p13.33d",-0.451890008743207,3.96069487582865
"L1FLnI_Xq21.2r",-0.451890008743207,3.96069487582865
"L1FLnI_2q24.1p",-0.451890008743207,3.96069487582865
"L1FLnI_6p12.3f",-0.451890008743207,3.96069487582865
"L1FLnI_4q22.1w",-0.451890008743207,3.96069487582865
"L1FLnI_11p15.4i",-0.451890008743207,3.96069487582865
"L1FLnI_1q21.1m",-0.451890008743207,3.96069487582865
"L1FLI_2q24.3b",-0.451890008743207,3.89348188790523
"L1FLnI_8q21.3m",-0.451890008743207,3.89348188790523
"L1FLnI_6q14.1sb",-0.451890008743207,3.89348188790523
"L1FLnI_1q24.3m",-0.451890008743207,3.89348188790523
"L1FLnI_19q13.11b",-0.451890008743207,3.89348188790523
"L1FLnI_4q32.3g",-0.451890008743207,3.89348188790523
"L1FLnI_12q24.13a",-0.451890008743207,3.82296712097201
"L1FLnI_2q23.3t",-0.451890008743207,3.82296712097201
"L1FLnI_14q32.12a",-0.451890008743207,3.82296712097201
"L1FLnI_12q21.1a",-0.451890008743207,3.82296712097201
"L1FLnI_3p25.3d",-0.451890008743207,3.82296712097201
"L1FLnI_4p16.1j",-0.451890008743207,3.82296712097201
"L1FLnI_9p21.3p",-0.451890008743207,3.82296712097201
"L1FLnI_2p16.1ka",-0.451890008743207,3.82296712097201
"L1FLnI_Xq25bc",-0.451890008743207,3.82296712097201
"L1ORF2_1q25.2",-0.451890008743207,3.82296712097201
"L1FLnI_11q14.3h",-0.451890008743207,3.74880743302842
"L1FLnI_5q33.1k",-0.451890008743207,3.74880743302842
"L1FLnI_1q21.1j",-0.451890008743207,3.74880743302842
"L1FLnI_10q21.2j",-0.451890008743207,3.74880743302842
"L1ORF2_3q27.3b",-0.451890008743207,3.74880743302842
"L1FLnI_6q22.33o",-0.451890008743207,3.74880743302842
"L1FLnI_2q14.3u",-0.451890008743207,3.74880743302842
"L1FLnI_1q32.2f",-0.451890008743207,3.74880743302842
"L1FLnI_3q13.32g",-0.451890008743207,3.74880743302842
"L1FLnI_12p11.21d",-0.451890008743207,3.67060289682643
"L1FLnI_1p22.3d",-0.451890008743207,3.67060289682643
"L1FLnI_13q33.2e",-0.451890008743207,3.67060289682643
"L1FLnI_14q21.2a",-0.451890008743207,3.67060289682643
"L1ORF2_Xp21.3",-0.451890008743207,3.67060289682643
"L1FLnI_Xq13.3o",-0.451890008743207,3.67060289682643
"L1FLnI_4q21.21a",-0.451890008743207,3.67060289682643
"L1FLnI_7q21.3j",-0.451890008743207,3.67060289682643
"L1FLnI_Xp11.21ka",-0.451890008743207,3.67060289682643
"L1FLnI_8q23.3y",-0.451890008743207,3.67060289682643
"L1FLnI_11q24.3k",-0.451890008743207,3.67060289682643
"L1FLnI_3q13.12i",-0.451890008743207,3.67060289682643
"L1FLI_5q32",-0.451890008743207,3.58788344595063
"L1FLnI_14q21.1c",-0.451890008743207,3.58788344595063
"L1ORF2_19q13.13",-0.451890008743207,3.58788344595063
"L1FLnI_18p11.23d",-0.451890008743207,3.58788344595063
"L1FLnI_Xp11.23a",-0.451890008743207,3.58788344595063
"L1FLnI_12q24.33d",-0.451890008743207,3.58788344595063
"L1FLnI_20p12.3n",-0.451890008743207,3.58788344595063
"L1FLnI_7q35a",-0.451890008743207,3.58788344595063
"L1FLnI_9q31.1i",-0.451890008743207,3.58788344595063
"L1FLnI_9q22.33e",-0.451890008743207,3.58788344595063
"L1FLnI_1p32.1j",-0.451890008743207,3.58788344595063
"L1FLI_12q24.32",-0.451890008743207,3.58788344595063
"L1FLnI_2q21.2f",-0.451890008743207,3.58788344595063
"L1FLnI_4q22.1la",-0.451890008743207,3.58788344595063
"L1FLnI_6p12.3u",-0.451890008743207,3.58788344595063
"L1FLnI_2q31.3o",-0.451890008743207,3.58788344595063
"L1FLnI_2q22.3c",-0.451890008743207,3.58788344595063
"L1FLnI_7p21.2j",-0.451890008743207,3.58788344595063
"L1FLI_4q13.1",-0.451890008743207,3.58788344595063
"L1FLnI_6p25.1b",-0.451890008743207,3.50009131836213
"L1FLnI_7q34i",-0.451890008743207,3.50009131836213
"L1FLI_2q33.1",-0.451890008743207,3.50009131836213
"L1FLnI_2q32.1aa",-0.451890008743207,3.50009131836213
"L1FLnI_6p12.3o",-0.451890008743207,3.50009131836213
"L1FLnI_5q31.3i",-0.451890008743207,3.50009131836213
"L1FLnI_5q31.2b",-0.451890008743207,3.50009131836213
"L1FLnI_6p12.1f",-0.451890008743207,3.50009131836213
"L1FLnI_1q25.2a",-0.451890008743207,3.50009131836213
"L1FLnI_14q21.1r",-0.451890008743207,3.50009131836213
"L1FLnI_Xp22.12i",-0.451890008743207,3.50009131836213
"L1FLnI_2q37.1h",-0.451890008743207,3.50009131836213
"L1FLnI_Xp21.3l",-0.451890008743207,3.50009131836213
"L1FLnI_14q31.3j",-0.451890008743207,3.50009131836213
"L1FLnI_4q35.1g",-0.451890008743207,3.50009131836213
"L1FLnI_15q26.1f",-0.451890008743207,3.50009131836213
"L1FLnI_15q14d",-0.451890008743207,3.50009131836213
"L1FLI_3p12.2",-0.451890008743207,3.50009131836213
"L1ORF2_3q26.32a",-0.451890008743207,3.40655758966283
"L1FLnI_10q25.3m",-0.451890008743207,3.40655758966283
"L1FLnI_15q15.3b",-0.451890008743207,3.40655758966283
"L1FLnI_4p15.2g",-0.451890008743207,3.40655758966283
"L1FLnI_2q31.1r",-0.451890008743207,3.40655758966283
"L1FLnI_2q34k",-0.451890008743207,3.40655758966283
"L1FLnI_20p12.2b",-0.451890008743207,3.40655758966283
"L1FLnI_17p12e",-0.451890008743207,3.40655758966283
"L1FLnI_3p14.2z",-0.451890008743207,3.40655758966283
"L1FLnI_8q21.13ca",-0.451890008743207,3.40655758966283
"L1FLnI_2q36.3t",-0.451890008743207,3.40655758966283
"L1FLnI_2q24.1ka",-0.451890008743207,3.40655758966283
"L1FLnI_1p32.1e",-0.451890008743207,3.40655758966283
"L1FLnI_14q23.1r",-0.451890008743207,3.40655758966283
"L1FLnI_12p13.32b",-0.451890008743207,3.40655758966283
"L1FLI_5q35.2",-0.451890008743207,3.40655758966283
"L1FLI_2p11.2",-0.451890008743207,3.40655758966283
"L1FLnI_18q21.2b",-0.451890008743207,3.30647021207671
"L1FLnI_10p11.22c",-0.451890008743207,3.30647021207671
"L1FLnI_Xq22.3wa",-0.451890008743207,3.30647021207671
"L1FLnI_7p22.1a",-0.451890008743207,3.30647021207671
"L1FLnI_18q12.1d",-0.451890008743207,3.30647021207671
"L1FLnI_Xp11.23b",-0.451890008743207,3.30647021207671
"L1FLnI_2q21.3a",-0.451890008743207,3.30647021207671
"L1FLI_4q13.3",-0.451890008743207,3.30647021207671
"L1FLnI_6p24.3b",-0.451890008743207,3.30647021207671
"L1FLnI_5q23.1f",-0.451890008743207,3.30647021207671
"L1ORF2_Xq21.1",-0.451890008743207,3.30647021207671
"L1FLnI_9p21.3n",-0.451890008743207,3.30647021207671
"L1FLnI_18q11.2d",-0.451890008743207,3.30647021207671
"L1FLnI_Xp11.23c",-0.451890008743207,3.30647021207671
"L1FLnI_2q37.2c",-0.451890008743207,3.30647021207671
"L1FLnI_3q26.32l",-0.451890008743207,3.30647021207671
"L1FLnI_4q13.3e",-0.451890008743207,3.30647021207671
"L1FLnI_20p11.21h",-0.451890008743207,3.30647021207671
"L1FLnI_8p11.21c",-0.451890008743207,3.30647021207671
"L1FLnI_2p24.1y",-0.451890008743207,3.30647021207671
"L1FLnI_3q26.32d",-0.451890008743207,3.30647021207671
"L1FLnI_5q14.3j",-0.451890008743207,3.30647021207671
"L1FLnI_6q21z",-0.451890008743207,3.30647021207671
"L1FLnI_21q11.2l",-0.451890008743207,3.30647021207671
"L1FLnI_Xq25cc",-0.451890008743207,3.30647021207671
"L1FLnI_5q23.2qa",-0.451890008743207,3.30647021207671
"L1FLnI_9q21.32h",-0.451890008743207,3.30647021207671
"L1FLnI_6p12.3i",-0.451890008743207,3.30647021207671
"L1FLnI_4q22.1ca",-0.451890008743207,3.30647021207671
"L1FLI_7q11.21",-0.451890008743207,3.30647021207671
"L1FLnI_2q36.3i",-0.451890008743207,3.30647021207671
"L1FLI_8q21.11a",-0.451890008743207,3.19882953898813
"L1FLnI_Yp11.2cb",-0.451890008743207,3.19882953898813
"L1FLI_22q13.32",-0.451890008743207,3.19882953898813
"L1FLnI_15q21.3ka",-0.451890008743207,3.19882953898813
"L1FLnI_14q21.1ga",-0.451890008743207,3.19882953898813
"L1FLnI_Xp11.3t",-0.451890008743207,3.19882953898813
"L1FLnI_Xp11.22f",-0.451890008743207,3.19882953898813
"L1FLnI_5q14.3g",-0.451890008743207,3.19882953898813
"L1FLnI_18q22.1o",-0.451890008743207,3.19882953898813
"L1FLnI_8q22.1ma",-0.451890008743207,3.19882953898813
"L1FLnI_12q21.32aa",-0.451890008743207,3.19882953898813
"L1FLnI_9p24.3d",-0.451890008743207,3.19882953898813
"L1ORF2_10q25.1",-0.451890008743207,3.19882953898813
"L1FLI_Xq27.2b",-0.451890008743207,3.19882953898813
"L1FLI_15q23b",-0.451890008743207,3.19882953898813
"L1FLI_4q25",-0.451890008743207,3.19882953898813
"L1ORF2_18p11.21",-0.451890008743207,3.19882953898813
"L1FLI_5q21.2",-0.451890008743207,3.19882953898813
"L1FLnI_1p32.2e",-0.451890008743207,3.19882953898813
"L1FLnI_4q31.21b",-0.451890008743207,3.19882953898813
"L1ORF2_18p11.23",-0.451890008743207,3.19882953898813
"L1FLI_1q31.1a",-0.451890008743207,3.19882953898813
"L1FLnI_9q31.3h",-0.451890008743207,3.19882953898813
"L1FLnI_2q24.2e",-0.451890008743207,3.19882953898813
"L1FLnI_5q14.3wa",-0.451890008743207,3.19882953898813
"L1FLI_5p13.1",-0.451890008743207,3.19882953898813
"L1FLnI_4q23f",-0.451890008743207,3.19882953898813
"L1FLnI_12q13.11j",-0.451890008743207,3.19882953898813
"L1FLnI_4q33g",-0.451890008743207,3.19882953898813
"L1FLnI_16q24.1b",-0.451890008743207,3.19882953898813
"L1FLnI_8q11.1f",-0.451890008743207,3.19882953898813
"L1FLnI_11q24.2b",-0.451890008743207,3.08238487681994
"L1FLnI_1q31.2l",-0.451890008743207,3.08238487681994
"L1FLnI_4q21.23j",-0.451890008743207,3.08238487681994
"L1FLnI_1p31.1ec",-0.451890008743207,3.08238487681994
"L1FLnI_6q14.1pb",-0.451890008743207,3.08238487681994
"L1ORF2_8q24.22",-0.451890008743207,3.08238487681994
"L1FLnI_1q43h",-0.451890008743207,3.08238487681994
"L1FLnI_5p13.3d",-0.451890008743207,3.08238487681994
"L1FLnI_5q14.2g",-0.451890008743207,3.08238487681994
"L1FLnI_12p11.22f",-0.451890008743207,3.08238487681994
"L1FLnI_2q32.1c",-0.451890008743207,3.08238487681994
"L1FLnI_1p31.1wb",-0.451890008743207,3.08238487681994
"L1FLnI_3q29a",-0.451890008743207,3.08238487681994
"L1FLnI_11p12a",-0.451890008743207,3.08238487681994
"L1FLnI_3p14.3c",-0.451890008743207,3.08238487681994
"L1FLnI_5q12.3n",-0.451890008743207,3.08238487681994
"L1FLnI_18q21.32e",-0.451890008743207,3.08238487681994
"L1FLI_20p12.1",-0.451890008743207,3.08238487681994
"L1FLnI_4q32.3f",-0.451890008743207,3.08238487681994
"L1FLnI_5q12.1w",-0.451890008743207,3.08238487681994
"L1FLnI_11q21j",-0.451890008743207,3.08238487681994
"L1FLnI_13q31.1ma",-0.451890008743207,3.08238487681994
"L1FLnI_4q28.3t",-0.451890008743207,3.08238487681994
"L1FLnI_1q21.1a",-0.451890008743207,3.08238487681994
