pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	0.0118163766930854	0.102596922762445	0.380730400722792	-0.428786366156941	-1.51811988538348	65	EPG5, PRPH2, CRB1, PROM1, RPGRIP1L, BBS1, HCN1, PRKCI, ELP6, CABP4, AGTPBP1, SOX9, FSCN2, IFT140, NPHP4, PPP2R3A, THRB
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	0.301136363636364	0.57866168184988	0.105125131597001	-0.33277980585749	-1.11244334601559	44	CRB1, ABCA4, BBS2, PROM1, USH1G, BBS1, LCA5, USP45
GOBP_PHOTOTRANSDUCTION	0.419291338582677	0.658545271092382	0.0878312634480124	-0.315911790513205	-1.03330921967853	41	PITPNM1, GNAQ, ABCA4, CABP4, PNPLA2, GNAT3, GRK1, AIPL1, CDS1, GRK4, GNAT2
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	0.403377110694184	0.648366033855906	0.0873098257637931	-0.361880026407697	-1.03911205995925	23	GNAQ, ABCA4, PNPLA2, GNAT3, GRK1, AIPL1, GRK4, SAG, RHO
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	0.912579957356077	0.939479351220706	0.052805004567129	0.229931126585569	0.667538680802762	23	EDN1, GSK3A, PAK1, PARP2
GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS	0.771825396825397	0.856635859805561	0.0572461135202884	-0.294792884629112	-0.787947247644127	18	ULK2, ATG5, RB1CC1, ATG12, ATG2A, ATG4C
GOBP_PIGMENTATION	0.425	0.662050556670925	0.0857844408075645	-0.262422051571571	-0.999648074745363	106	MITF, ADAMTSL4, RAB38, NF1, LYST, MLPH, BBS2, SNAPIN, HPS5, BCL2L11, AP3S1, MFSD12, DRD2, USP13, GLI3, FIG4, ATP7A, MYO5A, VPS33A, BBS7, DTNBP1, GNAT2
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	0.710280373831776	0.822947191025367	0.0583452776743612	-0.248825678856505	-0.857869756830974	55	RAB38, FXN, SLC6A9, FECH, SLC24A5, NFE2L1, SLC7A11, MFSD12, CTNS
GOBP_PIGMENT_CELL_DIFFERENTIATION	0.232421875	0.522029537212695	0.124434168630393	-0.387347233736918	-1.17335879866798	30	MITF, ADAMTSL4, RAB38
GOBP_PIGMENT_GRANULE_LOCALIZATION	0.721174004192872	0.828093653408605	0.0630790410571939	0.277732696301965	0.834208487483747	26	RAB17, MREG, RAB11B, BLOC1S3
GOBP_PIGMENT_GRANULE_ORGANIZATION	0.691552062868369	0.811995715584198	0.0619762736001998	-0.264462629562628	-0.862375285250912	40	RAB38, LYST, SNAPIN, HPS5, AP3S1
GOBP_PIGMENT_METABOLIC_PROCESS	0.688588007736944	0.810451628458472	0.0614364107201271	-0.241275957281296	-0.870104999265998	72	RAB38, SLC48A1, SLC46A1, FXN, SLC6A9, FECH, SLC24A5, NFE2L1, SLC7A11, MFSD12, CTNS, SLCO1B3
GOBP_PINOCYTOSIS	0.939508506616257	0.956886050593049	0.0459538081039063	-0.222583827127204	-0.63411907918583	22	ANKFY1, APPL2, CARMIL1, APPL1
GOBP_PIRNA_MEDIATED_HETEROCHROMATIN_FORMATION	0.926147704590818	0.948257036790143	0.0490939668192139	-0.238860980322503	-0.611720681569431	15	TDRD12, PIWIL1, TDRD9, SPIN1
GOBP_PIRNA_PROCESSING	0.496138996138996	0.699450116357631	0.0776798560117236	-0.350473666441815	-0.97120281666699	20	TDRD7, TDRD12, PIWIL1, TDRD9
GOBP_PITUITARY_GLAND_DEVELOPMENT	0.410204081632653	0.651570238470127	0.0911073131586733	0.329218229667581	1.02254735858472	30	MSX1, TBX19, GLI1, HMGA2
