Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_12q14.2k,20.43953169,18.8998403,28.68428073,20.40930869
L1FLnI_7p15.3d,20.43953169,18.8998403,22.94742458,5.102327171
L1FLnI_5q35.2j,20.43953169,18.8998403,25.81585265,25.51163586
L1FLnI_2p13.2c,20.43953169,23.62480037,17.21056844,15.30698151
L1FLnI_3q11.2w,20.43953169,18.8998403,11.47371229,20.40930869
L1FLnI_5q12.3i,20.43953169,28.34976044,20.07899651,5.102327171
L1FLnI_8p12i,20.43953169,0,22.94742458,5.102327171
L1FLnI_3q13.12e,20.43953169,23.62480037,14.34214036,20.40930869
L1FLnI_15q25.2j,20.43953169,42.52464067,20.07899651,30.61396303
L1FLI_1p31.1a,20.43953169,4.724960074,0,15.30698151
L1FLnI_15q25.1c,20.43953169,9.449920148,14.34214036,25.51163586
L1FLnI_9q21.32k,20.43953169,9.449920148,8.605284218,20.40930869
L1FLnI_16q22.2i,20.43953169,18.8998403,5.736856145,15.30698151
L1FLnI_1q32.2t,20.43953169,108.6740817,22.94742458,255.1163586
L1FLnI_3q26.33c,20.43953169,14.17488022,5.736856145,10.20465434
L1FLnI_3p14.2fa,20.43953169,4.724960074,5.736856145,0
L1FLnI_3q24a,20.43953169,4.724960074,2.868428073,0
L1FLnI_8q24.22n,20.43953169,9.449920148,2.868428073,5.102327171
L1FLnI_2q12.3g,20.43953169,14.17488022,17.21056844,5.102327171
L1FLnI_5q12.3o,20.43953169,4.724960074,22.94742458,15.30698151
L1FLnI_4p15.31s,20.43953169,14.17488022,17.21056844,15.30698151
L1FLnI_6q23.2f,20.43953169,0,11.47371229,5.102327171
L1FLnI_3p24.1q,20.43953169,0,14.34214036,5.102327171
L1FLnI_4q22.3e,20.43953169,18.8998403,14.34214036,30.61396303
L1FLnI_14q23.2k,20.43953169,4.724960074,0,10.20465434
L1FLnI_2p12ea,20.43953169,4.724960074,0,10.20465434
L1FLnI_5q23.3g,20.43953169,9.449920148,11.47371229,10.20465434
L1ORF2_10q25.1,20.43953169,0,0,0
L1FLnI_8q22.3aa,20.43953169,0,14.34214036,5.102327171
L1FLnI_3p11.1y,20.43953169,18.8998403,20.07899651,15.30698151
L1FLnI_3q26.31k,20.43953169,4.724960074,2.868428073,5.102327171
L1FLnI_1q32.2f,20.43953169,14.17488022,8.605284218,5.102327171
L1FLnI_Xq26.3n,20.43953169,18.8998403,14.34214036,0
L1FLnI_4p16.1l,20.43953169,23.62480037,14.34214036,5.102327171
L1FLnI_2q24.1ga,20.43953169,56.69952089,34.42113687,51.02327171
L1FLnI_Xp11.21ic,20.43953169,14.17488022,14.34214036,10.20465434
L1FLnI_15q25.3j,20.43953169,14.17488022,14.34214036,15.30698151
L1FLnI_6q14.1ja,20.43953169,33.07472052,31.5527088,20.40930869
L1FLnI_21q22.11a,20.43953169,9.449920148,5.736856145,30.61396303
L1FLnI_Xq25ja,20.43953169,9.449920148,17.21056844,5.102327171
L1FLnI_4q23i,20.43953169,9.449920148,5.736856145,15.30698151
L1FLnI_5q33.1l,20.43953169,4.724960074,14.34214036,5.102327171
L1FLnI_2q35a,20.43953169,14.17488022,22.94742458,15.30698151
L1FLnI_8p23.1c,20.43953169,14.17488022,17.21056844,5.102327171
L1FLnI_1p31.1ka,20.43953169,4.724960074,22.94742458,0
L1FLnI_2p24.1y,20.43953169,4.724960074,8.605284218,20.40930869
L1FLnI_9q34.2,20.43953169,14.17488022,25.81585265,20.40930869
L1FLnI_15q21.3da,20.43953169,37.79968059,28.68428073,40.81861737
L1FLnI_9p12c,20.43953169,9.449920148,8.605284218,15.30698151
L1FLnI_7q21.12b,20.43953169,37.79968059,71.71070182,61.22792606
L1FLnI_9q31.3f,20.43953169,23.62480037,60.23698953,10.20465434
L1FLnI_2q34i,20.43953169,14.17488022,5.736856145,10.20465434
L1FLnI_2p14v,20.43953169,0,20.07899651,0
L1FLnI_3q13.33ba,20.43953169,9.449920148,22.94742458,5.102327171
L1FLnI_Xq25ac,20.43953169,9.449920148,5.736856145,25.51163586
L1FLnI_2q22.3v,20.43953169,33.07472052,17.21056844,15.30698151
L1FLnI_3p14.2u,20.43953169,14.17488022,22.94742458,20.40930869
L1FLnI_2q32.1m,20.43953169,18.8998403,11.47371229,20.40930869
L1FLnI_8q21.13la,20.43953169,37.79968059,43.02642109,45.92094454
L1FLnI_12q21.1u,20.43953169,18.8998403,22.94742458,30.61396303
L1FLnI_20p12.3e,20.43953169,18.8998403,2.868428073,0
L1FLnI_16p12.3c,20.43953169,28.34976044,11.47371229,30.61396303
L1FLnI_6q22.31pa,20.43953169,14.17488022,14.34214036,25.51163586
L1FLnI_15q21.3ma,20.43953169,23.62480037,20.07899651,15.30698151
L1FLnI_1q43d,20.43953169,4.724960074,2.868428073,5.102327171
L1FLnI_10q23.1ga,20.43953169,4.724960074,8.605284218,10.20465434
L1FLnI_5q14.2i,20.43953169,23.62480037,20.07899651,20.40930869
L1FLnI_6q14.1da,20.43953169,33.07472052,25.81585265,30.61396303
L1FLnI_6q14.3p,20.43953169,18.8998403,51.63170531,10.20465434
L1FLnI_8q13.1a,20.43953169,9.449920148,17.21056844,10.20465434
L1FLnI_20q11.21h,20.43953169,14.17488022,0,10.20465434
L1FLnI_2p22.2g,20.43953169,47.24960074,31.5527088,30.61396303
L1FLnI_5q15fa,20.43953169,33.07472052,28.68428073,5.102327171
L1FLnI_4q22.3l,20.43953169,23.62480037,2.868428073,15.30698151
L1FLnI_3q12.3d,20.43953169,4.724960074,17.21056844,10.20465434
L1ORF2_12q21.2,20.43953169,0,2.868428073,0
L1FLnI_5p13.2t,20.43953169,28.34976044,25.81585265,35.7162902
L1FLnI_12p13.2m,20.43953169,37.79968059,2.868428073,20.40930869
L1FLnI_13q13.3k,20.43953169,4.724960074,5.736856145,0
L1FLnI_20p11.1d,20.43953169,18.8998403,8.605284218,15.30698151
L1FLnI_15q25.1d,20.43953169,4.724960074,20.07899651,20.40930869
L1FLnI_15q26.2j,20.43953169,9.449920148,5.736856145,0
L1FLnI_6q24.1j,20.43953169,9.449920148,5.736856145,5.102327171
L1FLnI_9q21.13d,20.43953169,4.724960074,22.94742458,15.30698151
L1FLnI_2p24.1aa,20.43953169,9.449920148,5.736856145,40.81861737
L1FLI_7q11.21,20.43953169,4.724960074,17.21056844,5.102327171
L1FLnI_13q14.2y,20.43953169,18.8998403,31.5527088,25.51163586
L1FLnI_8q21.3o,20.43953169,14.17488022,5.736856145,10.20465434
L1FLnI_6q24.2h,20.43953169,33.07472052,37.28956495,25.51163586
L1FLnI_8q24.23c,20.43953169,18.8998403,20.07899651,30.61396303
L1FLnI_6p22.3f,20.43953169,4.724960074,5.736856145,0
L1FLnI_13q12.3a,20.43953169,23.62480037,48.76327724,56.12559889
L1FLnI_16q21c,20.43953169,4.724960074,5.736856145,0
L1FLnI_2p16.1n,20.43953169,23.62480037,20.07899651,25.51163586
L1FLnI_13q13.2c,20.43953169,18.8998403,17.21056844,20.40930869
L1FLnI_11p13s,20.43953169,4.724960074,17.21056844,0
L1FLnI_3q26.31j,20.43953169,14.17488022,25.81585265,5.102327171
L1FLnI_12p12.1t,20.43953169,14.17488022,25.81585265,10.20465434
L1FLnI_6p22.3aa,20.43953169,18.8998403,2.868428073,20.40930869
L1FLnI_5q34s,20.43953169,28.34976044,14.34214036,20.40930869
L1FLnI_10p14j,20.43953169,0,2.868428073,0
L1FLnI_1q25.3o,20.43953169,37.79968059,25.81585265,5.102327171
L1FLnI_Yq11.221sa,20.43953169,4.724960074,5.736856145,0
L1FLnI_Xq13.2v,20.43953169,9.449920148,20.07899651,15.30698151
L1FLnI_4q12ka,20.43953169,0,11.47371229,10.20465434
L1FLnI_9p24.1q,20.43953169,28.34976044,31.5527088,81.63723474
L1FLnI_12p13.2h,20.43953169,28.34976044,14.34214036,45.92094454
L1FLnI_5q15u,20.43953169,4.724960074,8.605284218,0
L1FLnI_12q23.3m,20.43953169,9.449920148,0,0
L1FLnI_5q23.2e,20.43953169,9.449920148,5.736856145,10.20465434
L1FLnI_1p32.1j,20.43953169,14.17488022,0,0
L1FLnI_15q26.2b,20.43953169,0,5.736856145,0
L1FLnI_12q13.2q,20.43953169,18.8998403,0,10.20465434
L1FLnI_Xq21.1xb,20.43953169,9.449920148,28.68428073,10.20465434
L1FLnI_3q11.1e,20.43953169,14.17488022,17.21056844,10.20465434
L1FLnI_4q21.23l,20.43953169,9.449920148,0,5.102327171
L1FLnI_14q21.2b,20.43953169,9.449920148,2.868428073,10.20465434
L1FLnI_2q14.3z,20.43953169,14.17488022,2.868428073,15.30698151
L1FLnI_15q21.3la,20.43953169,14.17488022,14.34214036,20.40930869
L1FLnI_5q14.2h,20.43953169,28.34976044,5.736856145,20.40930869
L1FLnI_5q11.2u,20.43953169,14.17488022,17.21056844,5.102327171
L1FLnI_11q12.3s,20.43953169,0,11.47371229,30.61396303
L1FLnI_11p15.2e,20.43953169,14.17488022,14.34214036,10.20465434
L1FLnI_2q13f,20.43953169,9.449920148,0,0
L1FLnI_1q31.1g,20.43953169,42.52464067,37.28956495,10.20465434
L1FLnI_3q13.32k,20.43953169,14.17488022,20.07899651,15.30698151
L1FLnI_18q21.2q,20.43953169,0,11.47371229,20.40930869
L1FLnI_4q34.3f,20.43953169,14.17488022,5.736856145,15.30698151
L1FLnI_5p13.1a,20.43953169,4.724960074,8.605284218,20.40930869
L1FLnI_6p24.3i,20.43953169,9.449920148,8.605284218,10.20465434
L1FLnI_Xp11.21na,20.43953169,4.724960074,2.868428073,5.102327171
L1FLnI_4q21.3a,20.43953169,4.724960074,2.868428073,5.102327171
L1FLnI_17q11.2d,20.43953169,23.62480037,5.736856145,5.102327171
L1FLnI_12p12.1e,20.43953169,18.8998403,17.21056844,5.102327171
L1FLnI_4q32.3w,20.43953169,51.97456081,11.47371229,0
L1FLnI_11p15.4ea,20.43953169,14.17488022,20.07899651,0
L1FLnI_4p15.33n,20.43953169,23.62480037,37.28956495,0
L1FLnI_5p15.31r,20.43953169,23.62480037,8.605284218,5.102327171
L1FLnI_16q23.1c,20.43953169,33.07472052,31.5527088,10.20465434
L1FLnI_12q21.1p,20.43953169,37.79968059,8.605284218,25.51163586
L1FLnI_5q13.3c,20.43953169,23.62480037,34.42113687,40.81861737
L1FLnI_14q31.3o,20.43953169,23.62480037,5.736856145,10.20465434
L1FLnI_4q32.1ha,20.43953169,4.724960074,11.47371229,5.102327171
L1FLnI_3p24.3ca,20.43953169,4.724960074,8.605284218,5.102327171
L1FLnI_7q21.13q,20.43953169,28.34976044,22.94742458,30.61396303
L1FLnI_Xq11.1v,20.43953169,14.17488022,14.34214036,5.102327171
L1FLnI_12q21.31d,20.43953169,4.724960074,2.868428073,10.20465434
L1FLnI_5q23.2q,20.43953169,9.449920148,11.47371229,0
L1FLnI_4q13.3q,20.43953169,4.724960074,14.34214036,0
L1FLnI_1p31.1ma,20.43953169,0,11.47371229,0
L1FLnI_5p15.1l,20.43953169,33.07472052,8.605284218,25.51163586
L1FLnI_11q14.3j,20.43953169,9.449920148,5.736856145,0
L1FLnI_10p12.31x,20.43953169,18.8998403,2.868428073,5.102327171
L1FLnI_14q13.3g,20.43953169,9.449920148,5.736856145,10.20465434
L1FLnI_6p22.1a,20.43953169,18.8998403,28.68428073,40.81861737
L1FLnI_10q11.21s,20.43953169,0,2.868428073,10.20465434
L1FLnI_14q32.31b,20.43953169,14.17488022,11.47371229,5.102327171
L1FLnI_3q26.1ia,20.43953169,4.724960074,22.94742458,10.20465434
L1FLnI_1q25.3p,20.43953169,9.449920148,0,5.102327171
L1FLnI_10q21.1ta,20.43953169,28.34976044,17.21056844,10.20465434
L1FLnI_6q27q,20.43953169,0,11.47371229,5.102327171
L1FLnI_3q25.32g,20.43953169,9.449920148,8.605284218,20.40930869
L1FLnI_8q24.21b,20.43953169,0,20.07899651,10.20465434
L1FLnI_13q14.2d,20.43953169,4.724960074,5.736856145,5.102327171
L1FLnI_18p11.23d,20.43953169,9.449920148,20.07899651,45.92094454
L1FLnI_Xp11.22l,20.43953169,4.724960074,5.736856145,10.20465434
L1FLnI_4p12a,20.43953169,18.8998403,45.89484916,25.51163586
L1FLnI_Xq13.1s,20.43953169,9.449920148,8.605284218,10.20465434
L1FLnI_3q13.31k,20.43953169,4.724960074,11.47371229,15.30698151
L1FLnI_Xq11.2n,20.43953169,23.62480037,28.68428073,35.7162902
L1FLnI_9p22.1b,20.43953169,18.8998403,34.42113687,15.30698151
L1FLnI_2p14o,20.43953169,14.17488022,5.736856145,15.30698151
L1FLnI_4p15.32i,20.43953169,4.724960074,8.605284218,5.102327171
L1FLnI_11p15.1c,20.43953169,18.8998403,20.07899651,20.40930869
L1FLnI_Xq27.3ha,20.43953169,18.8998403,14.34214036,10.20465434
L1FLnI_3q13.2b,20.43953169,18.8998403,8.605284218,10.20465434
L1FLnI_2q14.1da,20.43953169,4.724960074,5.736856145,0
L1FLnI_2p11.2a,20.43953169,4.724960074,11.47371229,5.102327171
L1FLnI_15q26.1j,20.43953169,23.62480037,20.07899651,15.30698151
L1FLnI_10q11.21aa,20.43953169,23.62480037,14.34214036,0
L1FLnI_6q12m,20.43953169,28.34976044,5.736856145,20.40930869
L1FLnI_4q12wa,20.43953169,9.449920148,8.605284218,5.102327171
L1FLnI_9q22.2c,20.43953169,14.17488022,34.42113687,5.102327171
L1FLnI_5q21.1t,20.43953169,0,2.868428073,0
L1FLI_11q22.3,20.43953169,14.17488022,14.34214036,40.81861737
L1FLnI_1q23.1k,20.43953169,9.449920148,20.07899651,5.102327171
L1FLnI_3q13.13a,20.43953169,18.8998403,11.47371229,10.20465434
L1FLnI_6q13oa,20.43953169,9.449920148,20.07899651,10.20465434
L1FLnI_14q23.3d,20.43953169,14.17488022,2.868428073,0
L1FLnI_1p32.2e,20.43953169,0,8.605284218,5.102327171
L1FLnI_6q22.1na,20.43953169,23.62480037,11.47371229,10.20465434
L1FLnI_2p14g,20.43953169,9.449920148,11.47371229,20.40930869
L1FLnI_15q21.3ga,20.43953169,18.8998403,2.868428073,0
L1FLnI_3p26.1g,20.43953169,28.34976044,17.21056844,25.51163586
L1FLnI_12q21.32i,20.43953169,9.449920148,5.736856145,10.20465434
L1FLnI_6p12.3o,20.43953169,4.724960074,8.605284218,5.102327171
L1FLnI_6q11.1c,20.43953169,9.449920148,17.21056844,5.102327171
L1FLnI_19q13.2h,20.43953169,14.17488022,14.34214036,5.102327171
L1FLnI_10q25.2h,20.43953169,0,0,5.102327171
L1FLnI_2p12fa,20.43953169,4.724960074,11.47371229,5.102327171
L1ORF2_2p12,20.43953169,14.17488022,22.94742458,20.40930869
L1FLnI_13q12.13a,20.43953169,14.17488022,45.89484916,20.40930869
L1FLnI_7p21.2f,20.43953169,4.724960074,14.34214036,5.102327171
L1FLnI_9p13.3d,20.43953169,4.724960074,14.34214036,0
L1FLnI_5q14.3ta,20.43953169,4.724960074,5.736856145,0
L1FLnI_Xq28ca,20.43953169,33.07472052,2.868428073,0
L1FLnI_7q31.32c,20.43953169,0,2.868428073,0
L1FLnI_7q31.33i,20.43953169,4.724960074,5.736856145,0
L1FLnI_5q22.2j,20.43953169,33.07472052,25.81585265,5.102327171
L1FLnI_11q23.3i,20.43953169,23.62480037,14.34214036,10.20465434
L1FLnI_Xp11.22da,20.43953169,14.17488022,2.868428073,25.51163586
L1FLnI_7q33s,20.43953169,4.724960074,11.47371229,5.102327171
L1FLnI_6p25.1b,20.43953169,23.62480037,22.94742458,30.61396303
L1FLnI_8q23.3o,20.43953169,14.17488022,5.736856145,0
L1FLnI_22p11.2n,20.43953169,0,17.21056844,20.40930869
L1FLnI_8p21.3c,20.43953169,0,5.736856145,5.102327171
L1FLnI_4q24y,20.43953169,0,0,5.102327171
L1FLnI_2q24.3b,20.43953169,0,5.736856145,0
L1FLnI_3p12.3s,20.43953169,0,2.868428073,0
L1FLnI_Xq21.1ue,20.43953169,9.449920148,2.868428073,10.20465434
L1FLnI_4p15.33v,20.43953169,4.724960074,17.21056844,0
L1FLnI_3q26.32i,20.43953169,0,8.605284218,5.102327171
L1FLnI_1p31.1d,20.43953169,28.34976044,17.21056844,5.102327171
L1FLnI_2q14.1l,20.43953169,0,2.868428073,0
L1FLnI_4q21.21t,20.43953169,0,5.736856145,5.102327171
L1FLnI_11q22.3q,20.43953169,0,5.736856145,20.40930869
L1FLnI_10q11.21b,20.43953169,9.449920148,17.21056844,0
L1FLnI_2p15c,20.43953169,23.62480037,8.605284218,5.102327171
L1FLnI_Xq13.3u,20.43953169,18.8998403,17.21056844,10.20465434
L1FLnI_1q23.3u,20.43953169,14.17488022,17.21056844,20.40930869
L1FLnI_3q29a,16.35162535,23.62480037,11.47371229,25.51163586
L1FLnI_19p12p,16.35162535,0,0,0
L1FLnI_Xq23ua,16.35162535,14.17488022,37.28956495,15.30698151
L1FLnI_5q15m,16.35162535,18.8998403,22.94742458,10.20465434
L1FLnI_5q12.3u,16.35162535,4.724960074,34.42113687,0
L1FLnI_3p22.3ea,16.35162535,14.17488022,11.47371229,15.30698151
L1FLnI_14q23.1m,16.35162535,0,8.605284218,5.102327171
L1FLnI_6p22.1c,16.35162535,33.07472052,14.34214036,10.20465434
L1FLnI_Xq25ia,16.35162535,0,0,5.102327171
L1FLnI_3q25.32b,16.35162535,4.724960074,25.81585265,10.20465434
L1FLnI_1p13.3d,16.35162535,0,11.47371229,5.102327171
L1FLnI_2q33.1f,16.35162535,9.449920148,25.81585265,30.61396303
L1FLnI_Yp11.32c,16.35162535,0,0,0
L1FLnI_3q26.31g,16.35162535,23.62480037,40.15799302,0
L1FLnI_4p15.33j,16.35162535,0,17.21056844,5.102327171
L1FLnI_5q15da,16.35162535,9.449920148,2.868428073,5.102327171
L1FLnI_3q13.32m,16.35162535,37.79968059,22.94742458,40.81861737
L1FLI_4q22.2,16.35162535,0,8.605284218,0
L1FLnI_3q26.1h,16.35162535,9.449920148,17.21056844,10.20465434
L1FLnI_18q21.2b,16.35162535,23.62480037,0,10.20465434
L1FLnI_4q12na,16.35162535,70.87440111,22.94742458,35.7162902
L1FLnI_2q24.1ma,16.35162535,4.724960074,31.5527088,5.102327171
L1FLnI_11q21p,16.35162535,0,8.605284218,15.30698151
L1FLnI_9p24.2a,16.35162535,14.17488022,5.736856145,10.20465434
L1FLnI_10q23.1b,16.35162535,75.59936119,17.21056844,35.7162902
L1FLnI_4q31.21pa,16.35162535,4.724960074,28.68428073,5.102327171
L1FLnI_17q22b,16.35162535,14.17488022,17.21056844,20.40930869
L1FLnI_13q13.3m,16.35162535,33.07472052,17.21056844,35.7162902
L1FLnI_2q37.1j,16.35162535,9.449920148,20.07899651,15.30698151
L1FLnI_2q11.1a,16.35162535,28.34976044,31.5527088,20.40930869
L1FLnI_11p12sa,16.35162535,4.724960074,5.736856145,15.30698151
L1FLnI_14q21.1ka,16.35162535,9.449920148,5.736856145,5.102327171
L1FLnI_7q36.2b,16.35162535,4.724960074,20.07899651,0
L1FLnI_1p31.1ra,16.35162535,9.449920148,22.94742458,0
L1FLnI_14q23.1p,16.35162535,4.724960074,14.34214036,5.102327171
L1FLnI_10q21.2k,16.35162535,4.724960074,5.736856145,10.20465434
L1FLnI_6q15g,16.35162535,4.724960074,20.07899651,0
L1FLnI_5q12.1f,16.35162535,0,17.21056844,10.20465434
L1FLnI_2p23.1i,16.35162535,9.449920148,20.07899651,0
L1FLnI_1p22.2y,16.35162535,18.8998403,37.28956495,15.30698151
L1FLnI_4q12b,16.35162535,4.724960074,14.34214036,10.20465434
L1FLnI_Xp21.1z,16.35162535,18.8998403,8.605284218,15.30698151
L1FLnI_1p31.1ha,16.35162535,0,0,5.102327171
L1FLnI_4q23u,16.35162535,14.17488022,20.07899651,10.20465434
L1FLI_6q23.2,16.35162535,4.724960074,2.868428073,10.20465434
L1FLnI_8p12fa,16.35162535,4.724960074,17.21056844,20.40930869
L1FLnI_2q32.1d,16.35162535,4.724960074,5.736856145,0
L1FLnI_9p13.3c,16.35162535,14.17488022,31.5527088,10.20465434
L1FLnI_5p13.1n,16.35162535,14.17488022,17.21056844,20.40930869
L1FLnI_3q22.1h,16.35162535,4.724960074,17.21056844,5.102327171
L1FLnI_4q21.21o,16.35162535,28.34976044,5.736856145,5.102327171
L1FLnI_Xp21.1x,16.35162535,42.52464067,34.42113687,61.22792606
L1FLnI_8q13.3k,16.35162535,4.724960074,22.94742458,5.102327171
L1FLnI_8q13.3m,16.35162535,18.8998403,20.07899651,35.7162902
L1FLnI_6p12.1c,16.35162535,0,5.736856145,5.102327171
L1FLnI_17p13.3c,16.35162535,18.8998403,2.868428073,10.20465434
L1FLnI_8q21.2k,16.35162535,28.34976044,8.605284218,20.40930869
L1FLI_1p31.1d,16.35162535,4.724960074,2.868428073,5.102327171
L1FLnI_9q21.31d,16.35162535,4.724960074,22.94742458,5.102327171
L1FLnI_15q25.3h,16.35162535,14.17488022,20.07899651,10.20465434
L1FLnI_2p23.1h,16.35162535,4.724960074,22.94742458,5.102327171
L1ORF2_8p21.2,16.35162535,28.34976044,2.868428073,20.40930869
L1FLnI_20q13.2c,16.35162535,18.8998403,2.868428073,10.20465434
L1FLnI_4q24wa,16.35162535,0,14.34214036,5.102327171
L1FLnI_8p21.2e,16.35162535,0,8.605284218,0
L1FLnI_4q31.22g,16.35162535,9.449920148,25.81585265,0
L1FLnI_1q25.3j,16.35162535,14.17488022,8.605284218,0
L1FLnI_5q21.1x,16.35162535,9.449920148,17.21056844,0
L1FLI_9p22.1,16.35162535,28.34976044,25.81585265,0
L1FLnI_17q12g,16.35162535,14.17488022,5.736856145,10.20465434
L1FLnI_3q23o,16.35162535,23.62480037,17.21056844,15.30698151
L1FLnI_4q32.1i,16.35162535,4.724960074,0,0
L1FLnI_18p11.31m,16.35162535,18.8998403,11.47371229,0
L1FLnI_11q13.4c,16.35162535,18.8998403,20.07899651,20.40930869
L1FLnI_18q22.1k,16.35162535,4.724960074,28.68428073,25.51163586
L1FLnI_18q12.1aa,16.35162535,4.724960074,5.736856145,0
L1FLnI_16q21d,16.35162535,18.8998403,8.605284218,0
L1FLnI_2p24.3b,16.35162535,9.449920148,8.605284218,0
L1FLnI_16p11.2t,16.35162535,18.8998403,14.34214036,0
L1FLnI_1p22.3a,16.35162535,0,5.736856145,5.102327171
L1FLnI_Xq22.3g,16.35162535,0,2.868428073,0
L1FLnI_10q25.1i,16.35162535,4.724960074,8.605284218,0
L1FLnI_1q24.3g,16.35162535,28.34976044,20.07899651,20.40930869
L1FLnI_14q13.3b,16.35162535,9.449920148,5.736856145,5.102327171
L1FLnI_14q12pa,16.35162535,18.8998403,20.07899651,20.40930869
L1FLnI_14q21.3w,16.35162535,9.449920148,5.736856145,5.102327171
L1FLnI_8q12.1da,16.35162535,4.724960074,11.47371229,0
L1FLnI_2q11.2q,16.35162535,9.449920148,8.605284218,5.102327171
L1FLnI_Xp11.21d,16.35162535,0,31.5527088,15.30698151
L1FLnI_6q16.1ha,16.35162535,0,8.605284218,5.102327171
L1FLnI_7q21.11m,16.35162535,0,2.868428073,0
L1FLnI_3q13.31l,16.35162535,4.724960074,11.47371229,10.20465434
L1FLnI_12q21.2p,16.35162535,4.724960074,8.605284218,20.40930869
L1FLnI_Xq13.1q,16.35162535,14.17488022,48.76327724,30.61396303
L1ORF2_5q14.2,16.35162535,0,5.736856145,15.30698151
L1FLnI_1q21.1e,16.35162535,4.724960074,22.94742458,10.20465434
L1FLnI_1p13.2i,16.35162535,14.17488022,11.47371229,0
L1FLnI_Xq21.1ge,16.35162535,14.17488022,20.07899651,20.40930869
L1FLI_15q23a,16.35162535,4.724960074,11.47371229,0
L1FLnI_4q12j,16.35162535,14.17488022,5.736856145,0
L1FLnI_5q23.1o,16.35162535,28.34976044,14.34214036,5.102327171
L1FLnI_3q12.3g,16.35162535,0,8.605284218,5.102327171
L1FLnI_13q32.2c,16.35162535,0,0,0
L1FLnI_16q12.1h,16.35162535,23.62480037,5.736856145,15.30698151
L1FLnI_10p12.31i,16.35162535,14.17488022,11.47371229,10.20465434
L1FLnI_Xq13.3wa,16.35162535,9.449920148,8.605284218,20.40930869
L1FLnI_Xq13.3ua,16.35162535,0,2.868428073,0
L1FLnI_3q12.1m,16.35162535,56.69952089,17.21056844,20.40930869
L1FLnI_9q21.31b,16.35162535,14.17488022,11.47371229,30.61396303
L1FLnI_6q14.3t,16.35162535,4.724960074,28.68428073,15.30698151
L1FLnI_8p23.1a,16.35162535,18.8998403,8.605284218,10.20465434
L1FLnI_11p15.4ka,16.35162535,0,5.736856145,10.20465434
L1FLnI_7p12.1f,16.35162535,0,14.34214036,5.102327171
L1FLnI_4q31.21b,16.35162535,9.449920148,0,15.30698151
L1FLnI_7p21.1f,16.35162535,18.8998403,11.47371229,5.102327171
L1FLnI_6q16.1la,16.35162535,4.724960074,11.47371229,0
L1FLnI_5q15ca,16.35162535,14.17488022,14.34214036,5.102327171
L1FLnI_1q43h,16.35162535,37.79968059,22.94742458,20.40930869
L1FLnI_3p14.1b,16.35162535,9.449920148,11.47371229,10.20465434
L1FLnI_12p12.3s,16.35162535,0,8.605284218,0
L1FLnI_4q12ma,16.35162535,33.07472052,14.34214036,30.61396303
L1FLnI_1p21.2i,16.35162535,0,0,10.20465434
L1FLnI_8q24.12h,16.35162535,4.724960074,2.868428073,10.20465434
L1FLnI_9p24.1u,16.35162535,33.07472052,31.5527088,5.102327171
L1FLnI_2q21.3a,16.35162535,0,2.868428073,5.102327171
L1FLnI_3p25.3h,16.35162535,4.724960074,5.736856145,0
L1FLnI_Xp11.21mb,16.35162535,4.724960074,11.47371229,0
L1FLnI_Xq22.1gb,16.35162535,28.34976044,14.34214036,20.40930869
L1FLnI_18p11.31d,16.35162535,4.724960074,0,0
L1FLnI_8p11.23c,16.35162535,9.449920148,25.81585265,0
L1FLnI_4p15.33b,16.35162535,14.17488022,11.47371229,15.30698151
L1FLnI_8p21.2b,16.35162535,14.17488022,20.07899651,20.40930869
L1FLnI_17q11.2f,16.35162535,9.449920148,5.736856145,0
L1FLnI_2p25.3a,16.35162535,9.449920148,14.34214036,0
L1FLnI_5q12.3p,16.35162535,4.724960074,5.736856145,5.102327171
L1FLnI_1p13.3b,16.35162535,9.449920148,8.605284218,0
L1FLI_11q14.3,16.35162535,4.724960074,2.868428073,5.102327171
L1FLnI_1p34.3d,16.35162535,14.17488022,20.07899651,35.7162902
L1FLnI_20q12h,16.35162535,14.17488022,8.605284218,5.102327171
L1FLnI_8q21.3pa,16.35162535,18.8998403,8.605284218,5.102327171
L1FLnI_4q21.1b,16.35162535,14.17488022,14.34214036,10.20465434
L1FLnI_2p21c,16.35162535,9.449920148,14.34214036,56.12559889
L1FLnI_6q16.2g,16.35162535,18.8998403,25.81585265,5.102327171
L1FLnI_10q11.23b,16.35162535,0,14.34214036,10.20465434
L1FLnI_18q12.2c,16.35162535,14.17488022,17.21056844,15.30698151
L1FLnI_6q25.3c,16.35162535,0,2.868428073,0
L1FLnI_9q31.1i,16.35162535,4.724960074,11.47371229,5.102327171
L1FLnI_17q12d,16.35162535,18.8998403,22.94742458,10.20465434
L1FLnI_4q33h,16.35162535,9.449920148,2.868428073,5.102327171
L1FLnI_2q22.2k,16.35162535,9.449920148,22.94742458,10.20465434
L1FLnI_13q14.2k,16.35162535,4.724960074,28.68428073,5.102327171
L1FLnI_2q14.2e,16.35162535,0,17.21056844,5.102327171
L1FLnI_15q11.1c,16.35162535,4.724960074,20.07899651,10.20465434
L1FLnI_11q14.1ca,16.35162535,14.17488022,37.28956495,10.20465434
L1FLnI_14q12eb,16.35162535,9.449920148,2.868428073,0
L1FLnI_9p22.3m,16.35162535,9.449920148,17.21056844,25.51163586
