"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
344.339252523721,-0.0652864390343977,0.43726122918219,-0.1493076327771,0.881310892699889,0.999999359719567,"L1FLnI_Xq26.3h",336.858752108512,351.81975293893
367.140397561401,0.0300822101592425,0.437660325180249,0.068734149358531,0.945201235214958,0.999999359719567,"L1FLnI_9p11.2f",371.163804352207,363.116990770595
242.996508709796,0.0211211331491156,0.434925823306344,0.0485626100297999,0.961267867662452,0.999999359719567,"L1FLnI_9p21.1w",244.588202137574,241.404815282017
552.851228699344,0.318665934941503,0.514931554102821,0.618851053897296,0.536014485512937,0.999999359719567,"L1FLnI_14q12ya",613.781862326855,491.920595071833
232.847102937968,-0.434514139210126,0.467361956972348,-0.929716534963574,0.352517871003031,0.999999359719567,"L1FLnI_5q22.1j",198.809295136934,266.884910739002
240.496150306143,0.0503457409016382,0.421833906684629,0.119349677927331,0.904998327432767,0.999999359719567,"L1FLnI_6q14.1b",244.637617638324,236.354682973962
289.957020708189,-0.0524905851270961,0.404479959088054,-0.129773018286103,0.8967460106525,0.999999359719567,"L1FLnI_4p15.31r",284.758588613999,295.155452802379
266.984903726038,0.314082031668086,0.42547124702533,0.73819801893543,0.460394126558621,0.999999359719567,"L1FLnI_1q44c",295.777600420976,238.1922070311
369.846150734637,0.358305661177635,0.414218392133793,0.865016300536221,0.387029842065915,0.999999359719567,"L1FLnI_3q13.33x",415.572051470157,324.120249999118
308.165809144071,0.123405877930395,0.425568268959351,0.289979039631319,0.771832272943834,0.999999359719567,"L1FLnI_1q42.2b",321.693500317548,294.638117970594
251.873528747324,-0.0306484133829742,0.404797085828503,-0.0757130287147344,0.939647410332684,0.999999359719567,"L1FLnI_16p12.3b",249.180628177937,254.566429316711
325.5987755259,0.421097786102328,0.396399568612756,1.06230636823346,0.288096624329294,0.999999359719567,"L1FLnI_5p13.3x",372.743308992295,278.454242059505
282.556382129138,0.211104526941242,0.399938847090171,0.527842015040979,0.597608993040809,0.999999359719567,"L1FLnI_1q24.3l",303.277985827329,261.834778430947
317.037843822007,-0.0433697351654987,0.440614260081638,-0.0984301669162115,0.921590721246586,0.999999359719567,"L1FLnI_Xq26.2a",312.555537876766,321.520149767247
334.22475667713,0.0750133951984999,0.454259622432425,0.165133310323347,0.868839055061933,0.999999359719567,"L1FLnI_5q31.1l",343.254315472737,325.195197881523
389.111455521337,0.29867734451117,0.483920314499494,0.617203567533808,0.537100462911144,0.999999359719567,"L1FLnI_9p21.3i",429.575488135826,348.647422906848
268.242710776488,-0.000839779772685614,0.406391698230419,-0.00206642944809731,0.998351229020786,0.999999359719567,"L1FLnI_5q33.1b",268.335216557047,268.150204995929
283.585053153163,0.354874747505661,0.401498413733103,0.883875839523403,0.376763240834499,0.999999359719567,"L1FLnI_15q21.2m",318.443237618293,248.726868688033
227.042339416263,0.0336132612635512,0.419531585809925,0.0801209310585264,0.936141075684369,0.999999359719567,"L1FLnI_12p13.2d",229.681210604755,224.40346822777
271.186567620862,-0.18310939476964,0.41227063597261,-0.444148524761304,0.656935205478069,0.999999359719567,"L1FLnI_2q35h",254.091912731593,288.281222510131
