DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
SSB	3825.13776057966	5634.62371519469	5083.69472942125	8472.41870382902
LOC124907905	2.03194568955095	0.954535611586429	0	3.80099538081158
CYB5AP2	0	0	10.6264521936063	9.50248845202896
PTCHD3P2	2.03194568955095	0	0	1.90049769040579
LOC171417	0	0	0	0
KLHL23	9.14375560297927	7.63628489269143	10.6264521936063	32.3084607368985
LOC124900531	0	1.90907122317286	0	0
LOC124906089	0	7.63628489269143	2.12529043872126	3.80099538081158
PHOSPHO2	262.120993952072	277.769862971651	148.770330710488	165.343299065304
PHOSPHO2-KLHL23	0	0	0	0
LOC100421474	0	0	0	0
CFAP210	8.12778275820379	15.2725697853829	11.6890974129669	3.80099538081158
PPIG	4628.77228079706	4876.72243959507	3554.5482587613	4235.25910306931
FASTKD1	5728.05489884412	5415.08052452981	6076.20536430407	5435.42339456057
KLHL41	14.2236198268566	7.63628489269143	12.7517426323275	7.60199076162317
BBS5	1253.71049045293	1133.03377095309	1329.36916942015	1145.04985846949
LRP2	0	0	13.8143878516882	11.4029861424348
UBE2V1P6	0	0	0	0
DHRS9	107.6931215462	165.134660804452	267.786595278878	225.208976313086
LOC124907904	0	0	0	0
CERS6-AS1	50.7986422387737	67.7720284226365	77.5731010133259	83.6218983778549
RNU6-766P	0	0	0	0
MIR4774	1.01597284477547	7.63628489269143	13.8143878516882	17.1044792136521
CERS6	12553.3604700458	12529.2344376835	19345.4562184602	18248.5788232764
RN7SL813P	0	0	0	0
LOC102724081	262.120993952072	352.223640675392	320.91885624691	363.945307712709
LOC105373734	21.335429740285	13.36349856221	14.8770330710488	7.60199076162317
LOC107985959	2.03194568955095	3.81814244634572	0	0
PHF5GP	7.11180991342832	13.36349856221	26.5661304840157	9.50248845202896
LOC124906088	0	7.63628489269143	2.12529043872126	1.90049769040579
STK39	1894.78935550626	1795.48148539407	3094.42287877815	3220.39333639261
LOC124907903	2.03194568955095	0	0	0
B3GALT1-AS1	0	0	0	0.950248845202896
CTAGE14P	0	0	0	0
RNU7-148P	0	0	0	0
B3GALT1	4.0638913791019	17.1816410085557	4.25058087744251	17.1044792136521
XIRP2-AS1	0	0	0	0
XIRP2	0	0	0	3.80099538081158
LOC107985958	0	0	0	0
LOC124906087	0	0	0	0
SCN7A	0	0	0	1.90049769040579
LOC124906181	0	0	0	0
SCN9A	71.1180991342832	49.6358518024943	112.640393252227	71.2686633902172
RN7SKP152	0	0	0	0
SCN1A-AS1	3.04791853432642	3.81814244634572	60.5707775035558	62.7164237833911
SCN1A	13.2076469820812	5.72721366951857	52.0696157486708	25.6567188204782
LOC102724058	0	0	0	0
TTC21B-AS1	0	0	0	0
TTC21B	2687.24817443113	2332.88503471723	2372.88677483228	2357.56738494839
LOC100506124	57.910452152202	97.3626323818158	76.5104557939652	95.0248845202896
LOC124906086	123.948687062608	165.134660804452	86.0742627682109	80.7711518422462
GALNT3	4218.31925150777	4371.77310106585	4655.44870601891	4563.09495466431
LOC124906085	0	0	0	0
CSRNP3	2.03194568955095	3.81814244634572	2.12529043872126	0
MAPRE1P3	0	0	0	0
SCN2A	0	1.90907122317286	19.1276139484913	28.5074653560869
SCN3A	0	0	2.12529043872126	0
RNA5SP111	0	0	0	0
SLC38A11	7.11180991342832	8.59082050427786	13.8143878516882	18.054728058855
RNA5SP110	0	0	0	0
LOC101929633	6.09583706865284	10.4998917274507	0	4.75124422601448
LOC124906197	0	0	0	0
SNORA70F	5.07986422387737	11.4544273390371	12.7517426323275	10.4527372972319
COBLL1	4676.52300450151	4295.41025213893	5257.96854539639	6422.73194472638
EIF3EP3	41.6548866357944	66.81749281105	40.3805183357039	32.3084607368985
GRB14	1466.04881501101	1751.5728472611	1414.380786969	1273.33345257188
CYP2C56P	0	0	0	0
PRPS1P1	0	0	0	0
LOC107985957	1044.42008442919	923.035936404077	1491.95388798232	1212.5175264789
FIGN	1183.60836416343	1140.67005584578	1665.1650587381	1477.6369542905
LOC105373728	0	0	0	0
LOC107985829	0	0	0	0
RNU6-627P	0	0	0	0
LOC105373727	0	0	0	0
RPL7P61	0	0	0	0
KCNH7-AS1	0	0	0	0
RNA5SP109	0	0	0	0
LOC124906084	0	1.90907122317286	2.12529043872126	1.90049769040579
KCNH7	0	0	0	0
GCA	113.788958614853	176.589088143489	49.9443253099495	108.32836835313
IFIH1	3223.68183647258	3517.46372869599	2625.79633704011	3183.3336314297
LOC105373724	0	1.90907122317286	10.6264521936063	8.55223960682607
FAP	342.382848689335	266.315435632614	4190.01009993896	3625.19934444905
GCG	0	0	0	0
LOC101929532	0	0	8.50116175488503	13.3034838328405
EIF3EP2	0	0	0	0
TIMM8AP1	1.01597284477547	9.54535611586429	2.12529043872126	0
DPP4-DT	0	0	0	0
DPP4	0	0	2.12529043872126	0
RPEP5	0	0	0	0
LOC105373722	0	0	0	0
SLC4A10	0	0	9.56380697424565	8.55223960682607
KRT18P46	0	0	0	0
LOC100132762	0	0	0	0
LOC124906148	0	0	0	0
AHCTF1P1	3884.06418557664	3850.59665713965	4215.51358520361	4011.95062444663
TBR1	14.2236198268566	17.1816410085557	1.06264521936063	10.4527372972319
RNA5SP108	12.1916741373057	11.4544273390371	29.7540661420976	26.6069676656811
MXRA7P1	1176.49655425	1099.62502454757	1316.61742678782	1266.68171065546
PSMD14	8104.41538277396	8062.00777545898	9432.03896704494	9522.44367777822
LINC01806	326.127283172927	309.269538154003	446.310992131464	449.46770378097
PSMD14-DT	1.01597284477547	5.72721366951857	0	1.90049769040579
TANK	3545.7452282664	3745.59773986515	3664.00071635545	4141.18446739422
TANK-AS1	0	0	0	0
LOC100131736	0	0	0	0
RN7SL423P	0	0	0	0
LOC124907902	2.03194568955095	1.90907122317286	2.12529043872126	0
LOC105373718	4.0638913791019	0.954535611586429	2.12529043872126	1.90049769040579
LOC100419108	11.1757012925302	20.045247843315	32.9420018001795	19.0049769040579
MIR4785	36.5750224119171	40.09049568663	120.078909787751	76.9701564614346
RBMS1	4270.13386659132	4103.54859421006	7815.75558839742	7285.55789617061
LINC02478	11.1757012925302	10.4998917274507	26.5661304840157	27.557216510884
ITGB6	2995.0879463981	3432.5100592648	15187.3254751021	14170.1107796656
LOC105373717	0	1.90907122317286	0	1.90049769040579
PLA2R1	665.462213327936	810.400734236878	690.719392584408	725.990117735013
LY75	6.09583706865284	3.81814244634572	0	0
LOC124906083	23.3673754298359	28.6360683475929	20.1902591678519	14.2537326780434
CD302	0	0	0	0
LY75-CD302	0	0	0	0
MARCHF7	9990.06098267724	8977.40742697037	11647.6542494118	10188.5681182655
RPS3AP13	0	3.81814244634572	2.12529043872126	1.90049769040579
BAZ2B-AS1	99.5653387879965	173.72548130873	97.7633601811778	154.890561768072
CAPZA1P2	62.9903163760794	44.8631737445622	37.192582677622	43.7114468793332
BAZ2B	7651.29149400409	8440.95841325879	5508.7528171655	6482.59762197416
WDSUB1	1147.03334175151	1078.62524109266	517.508221828626	602.457767858636
LOC105373716	142.236198268566	113.589737778785	163.647363781537	196.701510956999
MIR6888	0	0	2.12529043872126	2.85074653560869
GSTM3P2	0	0	2.12529043872126	0
RNU6-580P	0	0	0	0
BTF3L4P2	430.772486184801	379.905173411399	285.851564008009	282.22390702526
TANC1	9905.73523656087	10602.0270378905	15227.7059934378	14936.0113488991
RNU2-21P	0	0	0	0
TRE-CTC7-1	0	0	0	0
OR7E90P	0	0	0	0
OR7E28P	0	0	1.06264521936063	0
OR7E89P	0	0	0	0
LOC124907901	0	0	0	0
DAPL1	0	5.72721366951857	6.37587131616377	0
PKP4-AS1	7.11180991342832	20.045247843315	15.9396782904094	11.4029861424348
LOC105373715	243.833482746114	172.770945697144	296.478016201615	366.796054248318
RPL7AP22	46.7347508596718	45.8177093561486	72.2598749165227	64.6169214737969
LOC124907900	19.303484050734	13.36349856221	32.9420018001795	21.8557234396666
PKP4	7078.28280955073	7122.74473365793	8258.8786448708	8692.87643591609
RN7SL393P	0	0	0	3.80099538081158
HNRNPDLP2	0	0	0	3.80099538081158
CCDC148	9.14375560297927	36.2723532402843	18.0649687291307	18.054728058855
CCDC148-AS1	0	0	0	0
PTP4A1P1	0	0	0	0
UPP2	0	0	0	0
RNU6-932P	0	0	0	0
MTA3P1	0	0	0	0
RNU6-436P	0	0	0	0
LOC105373714	4.0638913791019	7.63628489269143	0	0
LOC124907899	0	0	2.12529043872126	0
ACVR1	2273.74722660751	2112.38730844077	2290.00044772215	2159.91562514618
LOC124907898	2.03194568955095	25.7724615128336	6.37587131616377	12.3532349876377
ACVR1C	47.7507237044473	88.7718118775379	99.8886506198991	135.885584864014
LOC105373712	1.01597284477547	3.81814244634572	2.12529043872126	1.90049769040579
CYTIP	40.638913791019	50.5903874140807	40.3805183357039	19.0049769040579
FAM133DP	14.2236198268566	23.8633902896607	11.6890974129669	20.9054745944637
ERMN	0	0	0	0
RN7SKP281	0	0	0	0
GALNT5	4.0638913791019	0	0	1.90049769040579
CDK7P1	0	3.81814244634572	5.31322609680314	0
LOC105373709	0	0	6.37587131616377	7.60199076162317
LOC105373710	24.3833482746114	3.81814244634572	36.1299374582614	23.7562211300724
LOC124907897	0	0	0	1.90049769040579
RPLP0P7	0	0	0	0
LINC01958	0	3.81814244634572	38.2552278969826	77.9204053066375
LOC105373707	32.5111310328152	33.408746405525	47.8190348712283	38.0099538081158
LOC124906170	0	0	0	0
LOC124906173	0	0	0	0
TRG-GCC2-2	0	0	0	0
TRA-CGC3-1	0	0	2.12529043872126	5.70149307121738
GPD2	9698.47677622667	9256.1318255536	16030.0031340551	15405.4342784294
LOC124906082	89.4056103402417	80.18099137326	52.0696157486708	31.3582118916956
FLJ46875	431.788459029576	494.44944680177	325.169437124352	309.781123536144
NR4A2	1412.20225423791	1238.98722383918	1990.33449586246	2044.93551487663
HEBP2P1	0	0	0	0
LINC01876	0	0	0	0
LOC105373703	0	0	0	0
LOC107985828	0	0	0	0
LOC107985953	0	0	0	0
LOC105373700	0	0	0	0
LOC105373699	0	0	0	0
RNU6-546P	0	0	0	0
MTCYBP9	0	0	0	0
MTND6P9	0	0	0	0
MTND5P30	0	0	0	0
MTND4P28	0	0	0	0
LOC124908061	0	0	0	0
ATP5F1AP2	2.03194568955095	1.90907122317286	0	1.90049769040579
MTND2P20	0	0	0	0
LOC105373698	0	0	0	0
MTCO1P45	0	0	0	0
LOC124908060	0	0	0	0
LOC107985952	0	0	0	0
RNU6-1001P	0	0	0	0
LOC105373696	0	0	0	0
CBX3P6	0	0	0	0
KCNJ3	0	0	0	0
RNA5SP107	0	0	0	0
LOC105373693	0	0	0	0
LOC105373694	0	0	0	0
LOC100144595	0	0	0	0
PHB1P4	0	0	0	0
DNAJA1P2	0	0	0	0
GALNT13	0	0.954535611586429	0	1.90049769040579
RPRM	0	0	0	0
LOC124900522	0	0	0	0
TUBAP13	0	0	0	0
RPL23AP29	0	0	0	0
LOC107985950	0	0	0	0
ATP5PBP4	0	0	0	0
LOC105373691	0	0	0	3.80099538081158
UBQLN4P2	0	0	0	0
ARL6IP6	1882.59768136895	1865.16258503988	1844.75210081005	1467.18421699327
PRPF40A	13065.4107838126	14246.4440029275	14027.9795407797	15687.6581854546
NUDCP1	51.8146150835492	36.2723532402843	60.5707775035558	104.527372972319
FMNL2	13100.9698333797	11161.3849062801	19288.0733766148	18354.0564450939
LOC105373688	0	0	0	0
LOC105373689	8.12778275820379	19.0907122317286	4.25058087744251	12.3532349876377
RPL30P2	0	0	0	0
STAM2	2852.85174812953	2773.88048727016	2445.14664974881	2571.37337511904
CACNB4	459.219725838514	440.040916941344	683.280876048884	809.612016112868
ARL5A	9470.89885899697	8901.99911365504	9761.45898504673	8614.00578176425
LOC124906081	26.4152939641623	42.9541025213893	8.50116175488503	18.054728058855
NEB	399.277327996761	527.858193207295	366.612600679417	645.218965892767
RIF1	20375.3354019721	18051.222950711	22469.6331633805	22428.723493324
RN7SL124P	9.14375560297927	3.81814244634572	0	0
MIR4773-2	0	0	0	0
MIR4773-1	0	0	0	0
TNFAIP6	472.427372820595	722.583457970927	148.770330710488	131.134340638
LOC101929319	2.03194568955095	0	2.12529043872126	0
LOC107985827	0	0	0	0
NMI	1801.31985378692	2271.7947555757	1470.70098359511	1915.70167192904
RBM43	1169.38474433657	1261.89607851726	1210.35290485176	1057.62696471082
FABP5P10	0	0	0	0
LOC107985826	0	0	0	0
LOC105373686	0	0	0	0
LINC02612	0	0	0	0
LINC01920	4.0638913791019	7.63628489269143	0	2.85074653560869
RND3	5107.29549068631	5666.12339037704	4548.12153886349	5455.37862030983
LOC105373685	0	0	0	0
TRE-CTC9-1	0	0	0	0
LINC01817	0	0	0	0
LINC01818	0	0	0	0
LOC105373682	10.1597284477547	5.72721366951857	0	0
LINC01931	1.01597284477547	1.90907122317286	0	0
LOC105373680	0	0	0	0
RNU6-601P	0	0	0	0
MMADHC-DT	13.2076469820812	13.36349856221	18.0649687291307	20.9054745944637
MMADHC	12045.374047658	10485.5736932769	12255.4873148861	11199.6328895613
RPL17P13	0	0	0	0.950248845202896
LOC124906190	0	0	0	0
MIR9899	0	0	0	0
LYPD6	2.03194568955095	20.9997834549014	121.141555007112	72.2189122354201
FAM8A3P	0	0	0	0
LOC105373679	0	0	0	0
LOC105373677	0	0	0	0
TXNP5	0	0	0	0
LYPD6B	14.2236198268566	7.63628489269143	11.6890974129669	10.4527372972319
LOC101928553	0	0	0	0
KIF5C-AS1	0	0	0	0
USP8P2	1.01597284477547	1.90907122317286	0	0
RPS20P13	0	0	0	0
UBBP3	0	0	0	0
LOC101928526	0	0	0	0
RNU2-9P	0	0	0	0
EPC2	4166.50463642422	4421.40895286834	2938.21403153214	3458.90579653854
RPS29P8	0	0	0	0
LOC124907896	148.332035337219	155.589304688588	287.97685444673	314.532367762159
LOC641381	0	0	0	0
USP12P2	0	0	0	0
LOC124900532	0	0	0	0
LOC105373673	0	0	0	0
MBD5	4425.57771184196	4320.22817804018	4214.45093998425	4373.04518562373
LOC105373674	0	0	0	0
ORC4	5937.34530486787	5620.30568102089	4918.98472042035	4600.15465962722
RNU6-1275P	5.07986422387737	4.77267805793215	2.12529043872126	1.90049769040579
ACVR2A	2087.8241960136	1854.66269331243	1482.39008100808	1423.47277011394
RPL26P14	0	0	0	1.90049769040579
RNA5SP106	0	0	0	0
RNU6-715P	0	0	0	0
RNU6-692P	0	0	0	0
LOC124906150	0	0	0	0
LOC107985824	0	0	6.37587131616377	0
LOC105373668	0	0	0	0
LINC01911	0	0	0	0
LOC100420430	0	0	0	0
PABPC1P2	0	0	0	0
LOC124907895	0	0	4.25058087744251	0
OTX2P2	0	0	0	0
LOC105373667	0	0	1.06264521936063	0
RPL17P12	0	0	0	0
RNU7-2P	0	0	0	0
LOC105373666	0	0	0	0
LOC105373665	0	0	0	0
METAP2P1	0	0	0	0
LOC124908059	0	0	0	0
LOC105373664	0	0	0	0
RPL6P5	0	0	0	0
LOC100505498	20.3194568955095	49.6358518024943	2.12529043872126	5.70149307121738
LINC01966	0	0	0	0
LOC105373663	0	0	0	0
SGCEP1	0	0	0	0
TEX41	14.2236198268566	18.1361766201422	6.37587131616377	3.80099538081158
LINC02993	0	0	0	0
LINC01412	2.03194568955095	0	4.25058087744251	0
ZEB2-AS1	0	0	0	0.950248845202896
ZEB2	1080.9951068411	949.762933528497	997.82386097963	749.746338865085
GTDC1	2388.55215806714	2183.02294369816	1678.97944658979	1739.9056355665
LOC101928386	2.03194568955095	0	0	0
ARHGAP15-AS1	6.09583706865284	22.9088546780743	6.37587131616377	3.80099538081158
LOC101928361	6.09583706865284	13.36349856221	4.25058087744251	13.3034838328405
LOC107985949	19.303484050734	38.1814244634572	65.884003600359	56.0646818669709
ARHGAP15	29.4632124984887	26.72699712442	37.192582677622	43.7114468793332
MTCO2P5	0	0	0	0
MTATP6P5	1.01597284477547	0	2.12529043872126	14.2537326780434
LOC124906080	0	0	0	0
MTCO3P5	0	0	0	0
MTND3P9	0	0	0	0
MTND4LP12	0	0	0	0
MTND4P22	0	0	0	0
MTND5P24	0	0	0	0
MTND6P11	2.03194568955095	1.90907122317286	0	1.90049769040579
MTCYBP11	0	0	0	0
SFXN4P1	6.09583706865284	3.81814244634572	18.0649687291307	1.90049769040579
LOC124907894	2.03194568955095	0	0	0
STIP1P1	454.139861614637	331.223857220491	212.529043872126	333.537344666217
KYNU	38093.9018148564	32176.4409309669	40707.8130632669	37449.3069894461
LOC105373652	98.549365943221	104.044381662921	73.3225201358834	61.7661749381883
RRN3P4	3.04791853432642	3.81814244634572	0	1.90049769040579
UBE2V1P14	0	0	0	0
LOC105373651	0	0	0	0
LOC105373648	0	0	0	0
LOC107985779	0	0	0	0
LOC124906079	0	0	0	0
LOC105373649	0	0	0	0
RPS16P3	0	0	0	0
RNU6-904P	0	0	0	0
LRRC57P1	0	0	0	0
COPRSP1	0	0	0	0
MIR7157	0	0	0	0
LRP1B	0	0	2.12529043872126	7.60199076162317
MTND1P27	0	0	0	0
MTND2P19	0	0	0	0
MTCO1P44	0	0	0	0
LOC107985822	0	0	0	0
LINC01853	0	0	0	0
RN7SL283P	0	0	0	0
RPL9P13	0	0	0	0
MRPS18BP2	0	0	0	0
LOC124900519	0	0	0	0
LOC105373645	0	0	2.12529043872126	0
LOC105373644	0	0	0	0
LOC105373641	0	0	0	0
LOC105373643	0	0	0	0
LOC107985821	0	0	0	0
LOC105373640	0	0	0	0
LOC105373639	0	0	0	0
AHCYP4	0	0	0	0
YY1P2	0	0	0	0
RN7SKP286	0	0	0	0
NXPH2	0	0	0	0
LINC02631	33.5271038775906	39.1359600750436	32.9420018001795	24.7064699752753
LOC124905958	0	0	0	0
SPOPL	2694.35998434456	2241.24961600494	3190.06094852061	2749.06990917198
SPOPL-DT	249.929319814767	169.907338862384	106.264521936063	84.5721472230578
RNF14P1	30.4791853432642	17.1816410085557	12.7517426323275	0
IDI1P1	0	0	0	0
YWHAEP5	18.2875112059585	5.72721366951857	0	2.85074653560869
RPL15P5	0	0.954535611586429	0	0.950248845202896
LINC01832	0	0	0	0
LOC105373636	10.1597284477547	12.4089629506236	8.50116175488503	17.1044792136521
LOC107985948	15.2395926716321	17.1816410085557	4.25058087744251	1.90049769040579
HNMT	0	1.90907122317286	4.25058087744251	5.70149307121738
LOC101928273	0	0	0	0
RNA5SP105	0	0	0	0
LOC105373634	0	0	0	0
THSD7B	0	0	4.25058087744251	5.70149307121738
LOC105373633	0	0	0	0
SMC4P1	0	0	0	0
RN7SKP141	0	0	0	0
UBBP1	0	2.86360683475929	1.06264521936063	1.90049769040579
HNRNPKP2	12.1916741373057	27.6815327360064	23.3781948259338	28.5074653560869
CXCR4	677.653887465241	1338.25892744417	120.078909787751	153.940312922869
DARS1-AS1	203.194568955095	182.316301813008	116.890974129669	143.487575625637
LOC124906078	343.39882153411	241.497509731367	318.793565808189	334.487593511419
DARS1	8854.20334221826	8831.36347839764	8878.40080775805	9104.33418588895
MANEALP1	10.1597284477547	1.90907122317286	2.12529043872126	11.4029861424348
MCM6	3286.67215284866	3377.14699379279	6855.12431009541	6257.38864566107
LCT-AS1	0	0	2.12529043872126	0
LCT	2.03194568955095	9.54535611586429	15.9396782904094	19.0049769040579
UBXN4	17292.8737909233	16580.2835732563	11544.5776631339	11288.9562810104
LOC107985946	98.549365943221	104.044381662921	69.0719392584408	84.5721472230578
MIR128-1	0	0	0	0
LOC124907893	82.2938004268134	69.6810996458093	83.9489723294896	84.5721472230578
RNU6-512P	0	0	0	0
R3HDM1	4462.15273425388	4560.77115215996	4672.45102952868	5395.51294306204
G3BP1P1	39.6229409462435	35.3178176286979	89.2621984262928	93.1243868298838
LOC124906077	45.7187780148963	28.6360683475929	8.50116175488503	6.65174191642027
ZRANB3	1640.79614431239	1776.39077316234	1683.23002746724	1642.0300045106
SNORA40B	13.2076469820812	7.63628489269143	13.8143878516882	1.90049769040579
LOC124906178	0	0	0	0
RAB3GAP1	14062.0801445373	13130.5918729829	10727.4034894455	10677.9462735449
MAP3K19	0	1.90907122317286	2.12529043872126	0
CCNT2	6598.7436268167	6178.70901379896	6451.31912673837	5781.31397421442
CCNT2-AS1	67.0542077551813	57.2721366951857	59.5081322841952	87.4228937586664
MIR5590	0	0	0	0
ACMSD	0	0	0	0
LOC100526840	0	0	0	0
VDAC2P4	0	0	0	0
LOC105373629	0	0	0	0
LOC124906076	0	0	0	3.80099538081158
TMEM163	8.12778275820379	5.72721366951857	8.50116175488503	0.950248845202896
EDDM3CP	0	0	0	0
RNA5SP104	2.03194568955095	1.90907122317286	0	0
MIR3679	5.07986422387737	4.77267805793215	7.4385165355244	14.2537326780434
MGAT5	10524.4626990291	11096.4764846922	15848.2908015444	14955.9665746484
LOC105373628	0	0	0	0
LOC105373627	0	0	0	0
RN7SKP93	0	0	0	0
RN7SKP154	0	0	0	0
RNU6-579P	0	0	0	0
NCKAP5-AS2	0	0	0	0
LOC112268439	0	0	0	0
NCKAP5-AS1	0	0	0	0
NCKAP5	0	1.90907122317286	10.6264521936063	44.6616957245361
LYPD1	105.661175856649	83.9991338196058	93.5127793037353	88.3731426038693
RN7SKP103	7.11180991342832	4.77267805793215	9.56380697424565	3.80099538081158
YBX1P7	0	0	2.12529043872126	0
MIR9986	4.0638913791019	1.90907122317286	0	0
GPR39	728.452529704015	756.946739988038	975.508311373057	1022.46775743832
LOC124905948	13.2076469820812	1.90907122317286	6.37587131616377	22.8059722848695
RNU6-175P	0	0	0	0
FAM201B	10.1597284477547	1.90907122317286	4.25058087744251	3.80099538081158
LOC124907892	3.04791853432642	7.63628489269143	10.6264521936063	0.950248845202896
ZNF285CP	0	0	0	0
RNA28SP	0	0	0	0
LOC105373622	0	0	0	0
CDC27P1	1.01597284477547	0	6.37587131616377	0
MIR663B	0	0	0	0
LOC110467533	0	0	0	0
RNA5-8SP5	0	0	0	0
LOC107985804	0	0	0	0
RNU6-1132P	0	0	0	0
ANKRD30BL	0	0	0	0
VN1R19P	0	0	0	0
LOC730076	0	0	0	0
LOC124908048	0	0	0	0
LINC01945	0	0	0	0
LOC100859919	0	2.86360683475929	0	4.75124422601448
LOC647996	0	3.81814244634572	2.12529043872126	0
GRAMD4P8	0	0	0	0
LINC01087	0	0	0	4.75124422601448
RNU6-617P	0	0	0	0
POTEKP	0	1.90907122317286	3.18793565808188	0
MED15P4	0	0	0	0
CCDC74A	14.2236198268566	9.54535611586429	31.8793565808189	16.1542303684492
SMPD4BP	1933.39632360773	1714.34595840923	2720.37176156321	2198.8758277995
TUBA3D	13.2076469820812	9.54535611586429	14.8770330710488	9.50248845202896
MZT2A	2246.31595979857	2416.88416853684	2259.1837363607	2767.12463723083
RHOQP2	4.0638913791019	8.59082050427786	18.0649687291307	8.55223960682607
NOC2LP2	5.07986422387737	6.681749281105	9.56380697424565	0
GNAQP1	23.3673754298359	15.2725697853829	25.5034852646551	43.7114468793332
LINC01120	0	0	0	0
MED15P3	0	0	0	0
LOC112268425	0	0	0	0
MTND1P26	0	0	0	0
NMTRQ-TTG9-1	0	0	0	0
MTND2P18	0	0	0	0
MTCO1P18	0	0	0	0
NMTRS-TGA2-1	0	0	0	0
MTCO2P18	0	0	0	0
MTATP6P4	0	0	0	0
MTCO3P18	0	0	0	0
MTND3P18	0	0	0	0
MTND4LP28	0	0	0	0
MTND4P21	0	0	0	0
MTND5P23	0	0	0	0
MTND6P10	0	0	0	0
MTCYBP10	0	0	0	0
RAB6D	53.8465607731001	83.0445982080193	46.7563896518677	32.3084607368985
SSBP3P2	0	0	0	0
LOC100420006	0	0	0	0
ARHGAP42P1	0	0	0	0
KLF2P4	0	0	0	0
FAR2P4	0	0	0	0
CYP4F31P	0	0	4.25058087744251	0
LOC440910	0	0	0	0
RNU6-127P	0	0	0	0
POTEE	0	0	8.50116175488503	0
MED15P8	0	0	0	0
NF1P8	0	0	0	0
NEK2P4	0	0	0	0
PLEKHB2	17271.5383611831	16367.4221318725	20264.6443332072	18034.7728331058
FAM168B	26064.7833327148	24375.0213774711	26679.8335224873	25369.7436692269
SMIM39	0	0	0	0
LOC124900527	0	0	0	0
ARHGEF4	7434.88927806692	7152.33533761711	9701.95085276254	10352.9611684856
LOC124907891	0	0	2.12529043872126	1.90049769040579
CYCSP8	0	0	0	0
AMER3	0	0	0	0
LOC124907890	0	0	0	0
GPR148	0	0	0	0
KLF2P3	0	0	0	0
FAR2P3	0	0	0	1.90049769040579
CYP4F30P	0	0	0	0
RNU6-848P	0	0	0	0
POTEJ	0	0	0	0
CFC1	0	0	0	0
PRSS40A	0	0	0	0
PRSS40B	0	0	0	0
CFC1B	0	0	0	0
RNU6-473P	0	0	0	0
POTEI	0	0	0	0
CYP4F62P	0	0	0	0
KLF2P2	0	0	0	0
FAR2P2	0	0	0	0
LOC105373618	40.638913791019	40.09049568663	30.8167113614582	21.8557234396666
PTPN18	4372.74712391364	4429.99977337262	2893.58293231899	2894.45798248802
IMP4	6984.81330783138	6498.47844368041	7813.6302979587	6955.8215468852
CCDC115	1716.99410767055	1992.11582138088	1460.0745314015	1545.10462229991
TRE-TTC1-1	0	0	0	0
MTND4P27	0	0	0	0
MTND3P15	0	0	0	0
LOC107985945	1.01597284477547	0	0	0
LOC124907889	0	0	0	0
LOC105373614	0	0	0	0
PPIAP65	0	0	0	0
LOC105373613	0	0	0	0
LOC124906164	0	0	0	0
LOC105373612	0	0	0	0
LINC01854	2.03194568955095	2.86360683475929	4.25058087744251	0
LOC101927881	0	0	0	0
LOC124907888	0	0	4.25058087744251	0
LOC124907887	0	0	0	0
ISCA1P6	0	0.954535611586429	0	0
RNA5SP103	0	0	0	0
LOC105373611	0	0	0	0
LOC105373610	2.03194568955095	0	1.06264521936063	1.90049769040579
HS6ST1	5396.84775144732	6117.61873465742	5378.04745518414	5674.8861035517
LOC124907886	4.0638913791019	3.81814244634572	2.12529043872126	0.950248845202896
RPL21P34	2.03194568955095	1.90907122317286	2.12529043872126	5.70149307121738
RPL14P6	13.2076469820812	10.4998917274507	7.4385165355244	12.3532349876377
DYNLT3P2	24.3833482746114	22.9088546780743	29.7540661420976	34.2089584273043
SRMP3	0	0	0	3.80099538081158
UGGT1	29061.9032248024	26951.3129931428	23395.1971494436	23868.3504938063
SAP130	2682.16831020725	3218.69408226944	2964.78016201615	3331.57245128135
LOC100288192	0	0	0	0
LOC107985944	85.3417189611398	113.589737778785	110.515102813505	102.626875281913
AMMECR1L	6006.4314583126	5818.84908823087	6204.78543584671	5837.37865608139
LOC107985803	528.305879283246	486.813161909079	624.835388984049	585.353288644984
RPS26P19	0	0	0	0
RNU6-395P	4.0638913791019	3.81814244634572	9.56380697424565	0.950248845202896
POLR2D	6584.52000698985	6282.75339546188	7776.43771528108	7450.90119523591
ZFP91P1	7.11180991342832	4.77267805793215	30.8167113614582	15.2039815232463
LOC124907885	5.07986422387737	48.6813161909079	4.25058087744251	23.7562211300724
RNY4P7	7.11180991342832	8.59082050427786	26.5661304840157	10.4527372972319
SFT2D3	2078.68044041062	1781.16345122028	1181.66148392902	1095.63691851894
WDR33	10727.6572679842	12283.9187855058	11334.1739097005	12434.0061394799
GPR17	0	0	4.25058087744251	0
LIMS2	0	0	10.6264521936063	0
LOC101927834	3.04791853432642	0	0	1.90049769040579
LOC105373609	0	0	6.37587131616377	1.90049769040579
MYO7B	6.09583706865284	5.72721366951857	14.8770330710488	14.2537326780434
IWS1	3138.34011751144	3890.68715282629	3656.56219981992	4926.09001353181
RNU4-48P	0	0	0	0
LOC124907884	2.03194568955095	0	6.37587131616377	0
LOC105373608	79.245881892487	78.2719201500872	23.3781948259338	34.2089584273043
MIR4783	3.04791853432642	0	0	0
PROC	1.01597284477547	0	4.25058087744251	7.60199076162317
