Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_18q21.1k,5.630169105,5.475819553,5.976248336,6.033854456
L1FLnI_2q33.1l,5.630169105,6.101776097,5.869714169,7.042175166
L1FLnI_2p23.1d,5.630169105,4.82502043,5.508153737,4.746043237
L1FLnI_14q22.1n,5.630169105,5.02402006,5.422099942,5.119338862
L1FLnI_2q32.1da,5.630169105,5.02402006,5.853786633,5.296953399
L1FLnI_8q22.3r,5.630169105,5.342714177,5.608245075,5.053800599
L1FLnI_Xq11.2ia,5.630169105,5.083347509,5.32980944,4.746043237
L1FLnI_15q25.2i,5.630169105,5.245453936,4.904098628,4.984380576
L1FLnI_12q24.32d,5.630169105,5.02402006,5.063576908,4.550720859
L1FLnI_6q16.3la,5.630169105,5.741685073,5.821355197,5.40262287
L1FLnI_5p13.3d,5.630169105,5.557451313,5.255843352,5.40262287
L1FLnI_2p23.1f,5.630169105,4.961500413,5.280991052,4.984380576
L1FLnI_8q22.3p,5.630169105,5.193792669,5.32980944,5.500168121
L1FLnI_5q32g,5.630169105,5.245453936,5.465847768,5.500168121
L1FLnI_14q32.2c,5.630169105,5.245453936,5.683150518,5.452323852
L1FLnI_11p14.1o,5.630169105,4.580694779,5.754041847,4.746043237
L1FLnI_Yp11.2o,5.630169105,5.083347509,5.149756187,4.910490058
L1FLI_7p14.3,5.603284991,5.557451313,5.627374811,5.63393899
L1FLnI_Xp11.3q,5.603284991,5.775645221,5.853786633,5.546302101
L1FLnI_Xq12eb,5.603284991,5.245453936,5.487174415,5.901753853
L1FLnI_Xq22.1cb,5.603284991,5.933646249,5.77119027,5.716098681
L1FLnI_7q31.1fa,5.603284991,5.245453936,5.646230099,5.240564987
L1FLnI_10q26.3d,5.603284991,4.580694779,5.280991052,5.053800599
L1FLnI_Xq25jc,5.603284991,4.749808557,5.627374811,4.984380576
L1FLnI_1q25.3a,5.603284991,5.84108547,5.821355197,5.830541582
L1FLnI_Xq11.2c,5.603284991,5.342714177,5.255843352,5.675656899
L1FLnI_12q12s,5.603284991,5.634263833,6.019468915,5.350897349
L1FLnI_13q12.3h,5.603284991,5.139839859,5.444160856,5.675656899
L1FLnI_8q21.13da,5.603284991,4.961500413,5.99080787,5.590854461
L1FLnI_4q26f,5.603284991,5.245453936,5.549118556,5.590854461
L1FLnI_10q22.1b,5.603284991,5.388650164,5.255843352,5.350897349
L1FLnI_2q37.1i,5.603284991,6.227693995,5.177157571,5.755345636
L1FLnI_4q32.3g,5.603284991,5.517278979,5.754041847,5.716098681
L1FLnI_Xq13.2aa,5.603284991,4.483716649,5.203953062,4.746043237
L1FLnI_Xq21.1te,5.603284991,5.741685073,5.736670142,5.716098681
L1FLnI_6q14.3xa,5.603284991,5.475819553,5.961531499,6.463228495
L1FLnI_4q31.21ga,5.603284991,5.432978644,5.569126489,4.910490058
L1FLnI_18q21.1j,5.603284991,5.388650164,5.869714169,4.746043237
L1FLnI_2p15p,5.603284991,4.749808557,5.701231258,4.910490058
L1FLnI_Xp22.12d,5.603284991,5.245453936,5.77119027,5.793471118
L1FLnI_20q12e,5.603284991,4.895350115,5.465847768,4.550720859
L1FLnI_8q22.2i,5.603284991,5.741685073,5.788121474,5.590854461
L1FLnI_3q21.3d,5.575837624,5.517278979,4.970574783,5.793471118
L1FLnI_12q13.3c,5.575837624,5.741685073,5.280991052,5.500168121
L1FLnI_Xp11.21wb,5.575837624,5.388650164,5.465847768,6.29145224
L1FLnI_7p15.2c,5.575837624,5.342714177,5.549118556,4.910490058
L1FLnI_7q33e,5.575837624,5.342714177,5.701231258,5.053800599
L1FLnI_Xp11.21u,5.575837624,5.706836628,5.465847768,5.716098681
L1FLnI_Xp11.4c,5.575837624,5.963146095,5.487174415,4.984380576
L1FLnI_5q15i,5.575837624,5.517278979,5.664819338,5.936001243
L1FLnI_5p13.2da,5.575837624,5.872648783,5.821355197,5.755345636
L1FLnI_3p14.3o,5.575837624,5.634263833,5.487174415,5.969405936
L1FLnI_11p15.2k,5.575837624,5.139839859,5.549118556,4.910490058
L1FLnI_7p14.3r,5.575837624,5.557451313,5.627374811,5.296953399
L1FLnI_5q32h,5.575837624,5.634263833,5.608245075,5.675656899
L1FLnI_7p21.3e,5.575837624,5.02402006,5.701231258,5.119338862
L1FLnI_8p21.3i,5.575837624,5.342714177,5.508153737,5.181465896
L1FLnI_11q14.2j,5.575837624,5.517278979,5.646230099,5.240564987
L1FLnI_1p31.3p,5.575837624,4.580694779,5.508153737,5.181465896
L1FLnI_11q21n,5.547800642,6.298088408,6.265516007,6.00201056
L1FLnI_2q37.2c,5.547800642,5.517278979,5.549118556,5.716098681
L1FLnI_4q25na,5.547800642,5.517278979,5.422099942,5.452323852
L1FLnI_5q22.2a,5.547800642,5.193792669,5.549118556,5.053800599
L1FLnI_2q36.3n,5.547800642,4.668788374,5.627374811,3.933383963
L1FLnI_2q14.1j,5.547800642,5.083347509,5.353522322,4.746043237
L1FLnI_11q24.3f,5.547800642,5.193792669,5.701231258,5.40262287
L1FLnI_7q21.11d,5.547800642,5.342714177,5.646230099,5.240564987
L1FLnI_Xq21.31eb,5.547800642,5.245453936,5.549118556,5.240564987
L1FLnI_5q31.2c,5.547800642,5.083347509,6.075049676,5.901753853
L1FLnI_11q22.3v,5.547800642,5.02402006,5.549118556,4.910490058
L1FLnI_12p13.33b,5.547800642,5.245453936,5.646230099,5.452323852
L1FLnI_2p24.1ba,5.547800642,5.557451313,5.508153737,5.40262287
L1FLnI_7p21.1l,5.547800642,5.245453936,5.487174415,5.240564987
L1FLnI_4p15.31m,5.547800642,5.083347509,5.608245075,4.910490058
L1FLnI_11p14.1p,5.547800642,4.375090337,5.853786633,4.653138333
L1FLnI_7q21.13u,5.547800642,5.872648783,5.52879794,4.984380576
L1FLnI_Xq11.2oa,5.547800642,5.342714177,5.465847768,4.831375252
L1FLnI_7q21.11c,5.547800642,5.388650164,5.588832065,5.350897349
L1FLnI_12q23.3v,5.547800642,5.432978644,5.230172492,5.866617451
L1FLnI_7p14.3q,5.547800642,5.808764246,5.376796743,5.296953399
L1FLnI_4q24ta,5.547800642,5.139839859,5.961531499,5.350897349
L1FLnI_3p26.1c,5.547800642,5.083347509,4.904098628,4.550720859
L1FLnI_5q23.1b,5.547800642,6.020295142,5.804841262,5.546302101
L1FLnI_3q25.1c,5.547800642,5.475819553,4.904098628,5.240564987
L1FLnI_4q12ea,5.547800642,5.245453936,5.719068821,4.910490058
L1FLnI_4p15.33o,5.547800642,5.295034226,5.422099942,4.435832965
L1FLnI_Xp11.21vb,5.51914565,5.245453936,5.149756187,5.350897349
L1FLnI_3p14.2ha,5.51914565,5.432978644,5.646230099,5.350897349
L1FLnI_15q23h,5.51914565,5.139839859,5.093002956,5.675656899
L1FLnI_9q13g,5.51914565,5.475819553,5.230172492,5.053800599
L1FLnI_4p11a,5.51914565,4.82502043,5.569126489,4.910490058
L1FLnI_12p12.3f,5.51914565,5.557451313,5.701231258,5.546302101
L1FLnI_3p14.1g,5.51914565,5.808764246,5.255843352,5.755345636
L1FLnI_5q31.1c,5.51914565,5.342714177,5.569126489,5.63393899
L1FLnI_15q15.3b,5.51914565,5.295034226,5.588832065,5.675656899
L1FLnI_5q12.3j,5.51914565,6.676633277,6.204898439,6.716143447
L1FLnI_16q12.1a,5.51914565,5.342714177,5.32980944,5.63393899
L1FLnI_8q24.3g,5.51914565,5.557451313,5.627374811,5.590854461
L1FLnI_5q12.1m,5.51914565,6.153529993,5.736670142,6.182849012
L1FLnI_12q13.3d,5.51914565,5.517278979,5.149756187,4.831375252
L1FLnI_2q31.1i,5.51914565,5.775645221,5.376796743,5.452323852
L1FLnI_7q22.1a,5.51914565,6.429021058,5.788121474,6.238213977
L1FLnI_1p11.2i,5.51914565,5.84108547,5.869714169,5.40262287
L1FLnI_5q12.3k,5.51914565,5.634263833,5.549118556,6.00201056
L1FLnI_4q13.1cb,5.51914565,4.82502043,6.128466417,5.240564987
L1FLnI_11q21i,5.51914565,5.634263833,5.719068821,5.296953399
L1FLnI_2q31.2o,5.51914565,5.245453936,5.961531499,5.40262287
L1FLnI_Xq22.1t,5.51914565,5.84108547,5.487174415,5.240564987
L1FLnI_Xq21.1ye,5.51914565,5.741685073,5.683150518,5.240564987
L1FLnI_8q22.1aa,5.51914565,5.342714177,5.719068821,5.452323852
L1FLnI_3q25.32l,5.51914565,5.706836628,5.627374811,5.296953399
L1FLnI_9p24.2g,5.51914565,5.02402006,5.646230099,5.119338862
L1FLnI_8q21.11c,5.51914565,4.961500413,5.399650421,5.053800599
L1FLnI_7p21.1m,5.51914565,5.295034226,5.569126489,5.350897349
L1FLnI_14q12va,5.51914565,5.295034226,5.376796743,5.181465896
L1FLnI_9p21.3j,5.51914565,5.775645221,5.608245075,5.716098681
L1FLnI_4p15.2z,5.51914565,5.139839859,5.230172492,5.240564987
L1FLnI_1p22.1h,5.51914565,5.432978644,5.52879794,5.296953399
L1FLnI_9p22.2e,5.51914565,5.139839859,5.305639129,4.746043237
L1FLnI_Xq25kc,5.51914565,4.961500413,5.569126489,5.350897349
L1FLnI_Yq11.21l,5.51914565,6.075150112,5.280991052,6.095402964
L1FLnI_8q24.23m,5.489841988,5.083347509,5.353522322,4.910490058
L1FLnI_12q14.2i,5.489841988,5.596420975,5.754041847,5.181465896
L1FLnI_1q24.2e,5.489841988,4.749808557,5.487174415,4.831375252
L1FLnI_18q11.2h,5.489841988,5.432978644,5.376796743,5.546302101
L1FLnI_14q23.3m,5.489841988,5.872648783,5.465847768,5.675656899
L1FLnI_4q35.1a,5.489841988,5.02402006,5.549118556,4.910490058
L1FLnI_2p13.2e,5.489841988,5.475819553,5.549118556,5.452323852
L1FLnI_14q13.1a,5.489841988,5.775645221,5.465847768,5.755345636
L1FLnI_8q24.22c,5.489841988,5.342714177,5.701231258,5.500168121
L1FLnI_4q12u,5.489841988,5.741685073,5.736670142,5.793471118
L1FLnI_6p11.2d,5.489841988,5.388650164,5.736670142,5.053800599
L1FLnI_4q32.3o,5.489841988,5.432978644,5.52879794,5.053800599
L1FLnI_18q21.1l,5.489841988,5.388650164,5.444160856,5.546302101
L1FLI_3p26.2,5.489841988,5.342714177,5.305639129,5.63393899
L1FLnI_5q34q,5.489841988,5.02402006,5.549118556,5.830541582
L1FLnI_3q22.3f,5.489841988,5.475819553,5.52879794,5.793471118
L1FLnI_6q22.31r,5.489841988,5.933646249,6.128466417,6.210808316
L1FLnI_10p15.3c,5.489841988,5.342714177,5.177157571,5.755345636
L1FLnI_5q15xa,5.489841988,4.749808557,4.104374525,5.296953399
L1FLnI_14q21.2t,5.459856471,5.596420975,5.305639129,4.984380576
L1FLnI_22q13.31a,5.459856471,5.557451313,5.701231258,5.675656899
L1FLnI_9p11.2h,5.459856471,5.808764246,5.32980944,5.793471118
L1FLnI_Xq11.2pa,5.459856471,4.668788374,5.121716455,4.984380576
L1FLnI_1p31.1wa,5.459856471,5.083347509,5.399650421,5.119338862
L1FLnI_8q11.23r,5.459856471,5.342714177,5.305639129,4.910490058
L1FLnI_3q21.3b,5.459856471,5.245453936,5.177157571,5.452323852
L1FLnI_5q32f,5.459856471,5.992019938,5.754041847,5.716098681
L1FLnI_5q31.1r,5.459856471,6.075150112,5.736670142,6.342726556
L1FLnI_5q21.3w,5.459856471,5.342714177,4.796281218,4.910490058
L1FLnI_6q13o,5.459856471,5.517278979,5.664819338,4.910490058
L1FLnI_9q21.12g,5.459856471,6.365090217,5.569126489,6.154312269
L1FLnI_4q32.3f,5.459856471,5.475819553,5.788121474,5.716098681
L1FLnI_21q11.2m,5.459856471,5.02402006,5.683150518,5.053800599
L1FLnI_6q15a,5.459856471,5.634263833,5.627374811,5.755345636
L1FLnI_Xp21.3o,5.459856471,5.02402006,5.664819338,5.119338862
L1FLnI_10q23.2,5.459856471,5.342714177,5.646230099,5.546302101
L1FLnI_5q35.2b,5.459856471,5.139839859,4.796281218,5.40262287
L1FLnI_10p12.1m,5.459856471,5.193792669,5.465847768,5.240564987
L1FLnI_Yq11.21r,5.459856471,5.245453936,5.255843352,4.831375252
L1FLnI_3p14.2r,5.429153086,5.245453936,5.280991052,4.653138333
L1FLnI_1q42.12l,5.429153086,5.706836628,5.683150518,5.936001243
L1FLnI_Xq21.33la,5.429153086,5.671048364,5.701231258,5.63393899
L1FLnI_20p11.21t,5.429153086,5.388650164,5.305639129,4.746043237
L1FLnI_15q25.3a,5.429153086,4.895350115,5.121716455,4.910490058
L1FLnI_12q13.11e,5.429153086,4.895350115,5.280991052,5.296953399
L1FLnI_Xq11.2i,5.429153086,5.388650164,5.230172492,5.63393899
L1FLnI_2q14.1fa,5.429153086,6.809879987,5.305639129,6.439944577
L1FLnI_Xq21.33na,5.429153086,5.475819553,5.093002956,5.63393899
L1FLnI_3p25.3c,5.429153086,4.375090337,4.869322548,4.550720859
L1FLnI_18q12.1h,5.429153086,5.933646249,5.664819338,5.40262287
L1FLnI_18p11.23c,5.429153086,5.706836628,5.353522322,5.40262287
L1FLnI_18q23c,5.429153086,5.775645221,5.376796743,5.969405936
L1FLnI_Yp11.2u,5.429153086,5.139839859,4.937825121,5.119338862
L1FLnI_2p15m,5.429153086,4.749808557,5.280991052,4.144229704
L1FLnI_5q32b,5.429153086,5.139839859,5.305639129,4.984380576
L1FLnI_3p24.1s,5.429153086,4.375090337,4.937825121,4.653138333
L1FLnI_7q31.1ja,5.429153086,5.139839859,5.121716455,4.984380576
L1FLnI_3p14.3m,5.429153086,5.475819553,5.203953062,5.240564987
L1FLnI_10q26.13a,5.429153086,5.475819553,5.99080787,5.936001243
L1FLnI_9q22.31a,5.429153086,5.475819553,5.177157571,5.546302101
L1FLnI_Xq25lc,5.429153086,5.193792669,5.376796743,5.181465896
L1FLnI_7q31.1wa,5.429153086,5.295034226,5.203953062,4.653138333
L1FLnI_6q23.2b,5.429153086,5.295034226,5.121716455,4.746043237
L1FLnI_2q33.1m,5.429153086,5.933646249,5.149756187,5.901753853
L1FLnI_7p14.1w,5.429153086,5.557451313,5.549118556,4.910490058
L1FLnI_18q12.1ea,5.429153086,4.82502043,5.627374811,4.910490058
L1FLnI_15q23a,5.429153086,6.529483216,5.230172492,6.392181168
L1FLnI_4q12w,5.429153086,5.388650164,6.019468915,5.716098681
L1FLnI_3p22.3b,5.429153086,5.596420975,5.627374811,5.969405936
L1FLnI_7p14.3w,5.429153086,5.295034226,5.230172492,4.746043237
L1FLnI_14q23.1ca,5.429153086,5.432978644,5.255843352,5.053800599
L1FLnI_5q13.3t,5.429153086,5.432978644,5.465847768,5.63393899
L1FLnI_2p23.1e,5.429153086,5.139839859,5.588832065,4.550720859
L1FLnI_14q23.3j,5.429153086,5.671048364,5.754041847,5.716098681
L1FLnI_3p24.1t,5.397692647,5.139839859,5.203953062,5.296953399
L1FLnI_12q13.3b,5.397692647,5.083347509,5.063576908,5.546302101
L1FLnI_8q24.12e,5.397692647,4.668788374,5.508153737,5.350897349
L1FLnI_5q15h,5.397692647,5.342714177,5.465847768,5.181465896
L1FLnI_Xq11.2m,5.397692647,5.671048364,5.549118556,5.755345636
L1FLnI_11q22.3l,5.397692647,5.388650164,5.280991052,4.653138333
L1FLnI_8q21.11p,5.397692647,5.245453936,5.033395703,5.546302101
L1FLI_3q22.3,5.397692647,5.432978644,5.444160856,5.119338862
L1FLnI_3q22.3y,5.397692647,5.295034226,5.549118556,5.296953399
L1FLnI_8q22.2o,5.397692647,5.432978644,5.422099942,5.181465896
L1FLnI_7q21.11g,5.397692647,5.342714177,5.422099942,4.910490058
L1FLnI_12q22b,5.397692647,5.295034226,5.177157571,4.984380576
L1FLnI_9q31.2a,5.397692647,5.872648783,5.465847768,5.350897349
L1FLnI_5q12.3q,5.397692647,6.153529993,5.399650421,5.830541582
L1FLnI_6p11.2e,5.397692647,5.083347509,5.627374811,5.716098681
L1FLnI_10q21.1b,5.397692647,5.295034226,5.002412344,5.40262287
L1FLnI_18q12.2i,5.397692647,5.245453936,5.177157571,4.910490058
L1FLnI_Xq25mc,5.397692647,5.342714177,5.627374811,5.119338862
L1FLnI_18q12.2u,5.397692647,4.375090337,5.063576908,4.144229704
L1FLnI_5q13.3d,5.397692647,5.432978644,5.121716455,5.590854461
L1FLnI_13q32.1a,5.397692647,4.749808557,5.280991052,5.053800599
L1FLnI_11q14.2z,5.397692647,5.775645221,4.937825121,5.793471118
L1FLnI_Xq13.3h,5.397692647,5.02402006,4.904098628,4.910490058
L1FLnI_1q25.3h,5.397692647,5.245453936,5.305639129,5.119338862
L1FLnI_3p24.1p,5.397692647,5.671048364,5.52879794,5.500168121
L1FLnI_20p12.3m,5.397692647,4.961500413,4.869322548,4.550720859
L1FLnI_8q24.22b,5.397692647,5.083347509,5.121716455,5.296953399
L1FLnI_4p15.2d,5.397692647,4.375090337,5.230172492,4.984380576
L1FLnI_4p16.1f,5.397692647,4.250191086,4.796281218,4.910490058
L1FLnI_1p32.3g,5.397692647,5.671048364,5.177157571,5.296953399
L1FLnI_4q26qa,5.397692647,4.375090337,4.54030208,4.910490058
L1FLnI_Xq22.1y,5.397692647,4.580694779,4.437356059,4.435832965
L1FLI_14q23.2,5.397692647,4.580694779,4.25540977,4.653138333
L1FLnI_9p22.3k,5.365432382,5.388650164,5.177157571,5.053800599
L1FLnI_8q24.22h,5.365432382,4.668788374,5.255843352,4.746043237
L1FLnI_7q31.32e,5.365432382,4.250191086,4.937825121,3.933383963
L1FLnI_Xp22.2p,5.365432382,5.596420975,5.719068821,5.546302101
L1FLnI_8q21.13ca,5.365432382,5.432978644,5.465847768,5.119338862
L1FLnI_10p11.1c,5.365432382,5.342714177,5.422099942,5.716098681
L1FLnI_1q31.3g,5.365432382,4.961500413,5.444160856,4.984380576
L1FLnI_9q21.11d,5.365432382,5.295034226,5.255843352,5.181465896
L1FLnI_3p14.2g,5.365432382,4.749808557,5.002412344,4.550720859
L1FLnI_8q24.22d,5.365432382,5.475819553,5.719068821,5.936001243
L1FLnI_8q22.2d,5.365432382,5.808764246,5.804841262,5.755345636
L1FLnI_5q35.2g,5.365432382,5.139839859,5.399650421,5.181465896
L1FLnI_6q25.1b,5.365432382,5.193792669,4.904098628,5.240564987
L1FLnI_Xq11.2ua,5.365432382,5.02402006,5.32980944,4.984380576
L1FLnI_Xq13.3l,5.365432382,5.083347509,4.869322548,4.653138333
L1FLnI_4q24k,5.365432382,4.668788374,5.422099942,5.053800599
L1FLnI_7q11.23e,5.365432382,5.245453936,5.177157571,5.181465896
L1FLnI_1q25.2a,5.365432382,4.895350115,5.255843352,5.500168121
L1FLnI_7p21.3c,5.365432382,4.895350115,5.465847768,5.716098681
L1FLnI_8q21.11u,5.365432382,6.075150112,5.487174415,5.296953399
L1FLnI_16q23.3a,5.365432382,5.775645221,5.121716455,5.181465896
L1FLnI_9p22.3c,5.365432382,5.84108547,5.093002956,4.984380576
L1FLnI_3p12.3n,5.365432382,5.295034226,5.177157571,5.296953399
L1FLnI_Xq28p,5.365432382,4.668788374,5.033395703,5.240564987
L1FLnI_6p21.32b,5.365432382,5.634263833,5.280991052,6.033854456
L1FLnI_4q21.21k,5.365432382,5.02402006,5.32980944,5.546302101
L1FLnI_12p13.31i,5.365432382,5.775645221,5.683150518,5.181465896
L1FLnI_2q33.3d,5.365432382,4.668788374,4.490281639,4.550720859
L1FLnI_Xq11.2na,5.332325459,4.580694779,5.255843352,5.590854461
L1FLnI_2q34na,5.332325459,5.388650164,5.465847768,5.40262287
L1FLnI_6p24.3f,5.332325459,5.517278979,5.465847768,5.452323852
L1FLnI_10p11.22j,5.332325459,5.083347509,4.796281218,4.435832965
L1FLnI_3q12.3b,5.332325459,5.388650164,5.804841262,5.119338862
L1FLnI_6q13p,5.332325459,5.388650164,5.683150518,5.119338862
L1FLnI_18q12.2m,5.332325459,6.20341196,5.177157571,5.830541582
L1FLnI_7p14.3d,5.332325459,5.634263833,5.305639129,5.119338862
L1FLnI_4q12ba,5.332325459,5.475819553,5.588832065,5.350897349
L1FLI_14q24.2,5.332325459,5.193792669,5.32980944,4.746043237
L1FLnI_20p11.1c,5.332325459,6.020295142,5.487174415,5.675656899
L1FLnI_1p31.1z,5.332325459,5.475819553,5.588832065,4.984380576
L1FLnI_8q21.13e,5.332325459,5.295034226,5.487174415,5.63393899
L1FLnI_11q14.1fa,5.332325459,5.388650164,5.255843352,5.755345636
L1FLnI_Xq26.3k,5.332325459,4.749808557,5.203953062,5.546302101
L1FLnI_3p22.2b,5.332325459,5.342714177,5.508153737,5.053800599
L1FLnI_12q14.1q,5.332325459,5.083347509,4.970574783,5.119338862
L1FLnI_1p31.3h,5.332325459,4.895350115,5.280991052,4.653138333
L1FLnI_8p11.22a,5.332325459,5.475819553,5.821355197,5.296953399
L1FLnI_7p21.3oa,5.332325459,4.82502043,5.683150518,5.350897349
L1FLnI_1p22.1k,5.332325459,5.706836628,5.063576908,5.63393899
L1FLnI_Xp11.21jc,5.332325459,5.596420975,5.627374811,5.590854461
L1FLnI_8q12.1a,5.332325459,3.901687328,5.255843352,4.653138333
L1FLnI_10q26.3a,5.332325459,5.193792669,5.093002956,4.746043237
L1FLnI_5q14.1k,5.332325459,5.432978644,5.177157571,5.40262287
L1FLnI_10q23.31d,5.298320419,5.475819553,5.063576908,5.755345636
L1FLnI_8q12.1e,5.298320419,5.775645221,4.937825121,5.969405936
L1FLnI_4q31.21ca,5.298320419,5.139839859,5.177157571,4.831375252
L1FLnI_9q33.1q,5.298320419,4.668788374,4.796281218,4.984380576
L1FLnI_13q14.2m,5.298320419,4.961500413,5.121716455,4.653138333
L1FLnI_13q12.11h,5.298320419,5.933646249,5.664819338,5.901753853
L1FLnI_12q14.3b,5.298320419,5.903491016,5.353522322,5.240564987
L1FLnI_4q25da,5.298320419,5.083347509,5.033395703,5.181465896
L1FLnI_3p22.1fa,5.298320419,5.139839859,5.353522322,4.435832965
L1FLnI_10q23.32b,5.298320419,5.388650164,5.444160856,5.63393899
L1FLnI_4q13.3sa,5.298320419,4.895350115,5.305639129,5.63393899
L1FLnI_10p12.2b,5.298320419,5.992019938,4.676367186,5.716098681
L1FLnI_2p12ra,5.298320419,5.557451313,5.255843352,5.296953399
L1FLnI_9q31.2e,5.298320419,5.388650164,5.093002956,5.296953399
L1FLnI_7p14.2c,5.298320419,5.02402006,5.422099942,5.181465896
L1FLnI_4q31.21fa,5.298320419,6.178696111,5.305639129,5.969405936
L1FLnI_3q26.31a,5.298320419,4.895350115,5.002412344,5.119338862
L1FLnI_Yp11.2e,5.298320419,4.250191086,5.002412344,4.550720859
L1FLnI_5q11.1a,5.298320419,5.596420975,5.549118556,5.63393899
L1FLnI_2q13e,5.298320419,4.961500413,5.033395703,5.119338862
L1FLnI_10p11.22e,5.298320419,5.596420975,5.701231258,4.435832965
L1FLnI_3q23e,5.298320419,5.245453936,5.901016501,4.984380576
L1FLnI_11q22.3b,5.298320419,5.02402006,4.904098628,5.240564987
L1FLnI_Xq24u,5.298320419,5.193792669,5.033395703,5.296953399
L1FLnI_12q12f,5.298320419,5.139839859,5.487174415,5.240564987
L1FLnI_11p14.1n,5.298320419,4.375090337,5.487174415,4.144229704
L1FLnI_Yp11.2gb,5.298320419,5.245453936,4.717891913,5.969405936
L1FLI_Xq28,5.298320419,5.193792669,5.376796743,4.746043237
L1FLnI_18q12.3y,5.298320419,5.517278979,5.305639129,5.866617451
L1FLnI_9q22.33b,5.298320419,5.083347509,5.399650421,5.716098681
L1FLnI_3q26.31i,5.298320419,4.895350115,5.280991052,4.550720859
L1FLnI_11q23.1b,5.298320419,5.083347509,5.093002956,5.793471118
L1FLnI_1p13.2e,5.298320419,5.557451313,5.399650421,5.40262287
L1FLnI_8q24.13d,5.298320419,5.475819553,5.549118556,5.181465896
L1FLnI_Xq24p,5.298320419,5.139839859,5.033395703,5.181465896
L1FLnI_2q31.2n,5.263360512,4.961500413,5.353522322,5.181465896
L1FLnI_6q24.2c,5.263360512,4.895350115,4.717891913,4.550720859
L1FLnI_10q23.33c,5.263360512,5.706836628,5.305639129,5.500168121
L1FLnI_6p21.1i,5.263360512,5.342714177,5.444160856,4.984380576
L1FLnI_4p15.31n,5.263360512,5.193792669,5.444160856,5.119338862
L1FLnI_19q13.31a,5.263360512,5.475819553,5.588832065,5.590854461
L1FLnI_Xq11.2k,5.263360512,5.295034226,5.063576908,5.350897349
L1FLnI_5q31.1b,5.263360512,5.388650164,5.487174415,5.546302101
L1FLnI_2q33.1q,5.263360512,5.557451313,5.821355197,6.033854456
L1FLnI_10p11.21a,5.263360512,5.342714177,5.422099942,4.831375252
L1FLnI_6q16.1ba,5.263360512,4.749808557,5.093002956,5.119338862
L1FLnI_2q23.1e,5.263360512,4.82502043,4.833414619,4.653138333
L1FLnI_20p13j,5.263360512,5.02402006,5.177157571,4.550720859
L1FLnI_3p25.2b,5.263360512,4.961500413,5.821355197,5.119338862
L1FLnI_3p24.1r,5.263360512,4.895350115,5.033395703,4.984380576
L1FLnI_2q14.1t,5.263360512,5.083347509,5.353522322,4.910490058
L1FLnI_13q13.3a,5.263360512,5.342714177,5.376796743,5.350897349
L1FLnI_5q11.1b,5.263360512,5.808764246,5.683150518,5.40262287
L1FLnI_2q33.3g,5.263360512,5.517278979,5.121716455,5.40262287
L1FLnI_2q32.1fa,5.263360512,5.02402006,5.569126489,5.350897349
L1FLnI_1q31.3o,5.263360512,5.139839859,5.646230099,5.181465896
L1FLnI_8q22.3s,5.263360512,4.483716649,5.353522322,4.746043237
L1FLnI_12q14.3e,5.263360512,5.083347509,5.033395703,4.746043237
L1FLnI_21q11.2j,5.263360512,5.083347509,5.508153737,5.296953399
L1FLnI_3p25.1j,5.263360512,4.749808557,4.869322548,5.240564987
L1FLnI_14q31.1h,5.263360512,4.250191086,5.002412344,4.984380576
L1FLnI_Xq13.1l,5.263360512,4.483716649,4.970574783,4.653138333
L1FLnI_6p11.2a,5.263360512,5.963146095,5.305639129,5.969405936
L1FLnI_Xp11.21kc,5.263360512,5.02402006,4.869322548,5.296953399
L1FLnI_6p25.1f,5.263360512,4.961500413,5.093002956,5.350897349
L1FLnI_15q21.2r,5.263360512,5.295034226,4.869322548,5.119338862
L1FLnI_10q22.3n,5.263360512,5.706836628,5.033395703,5.716098681
L1FLnI_10q24.31a,5.263360512,5.193792669,5.093002956,5.119338862
L1FLnI_1q25.3i,5.263360512,5.083347509,5.121716455,5.350897349
L1FLnI_1p31.3x,5.263360512,5.741685073,5.177157571,5.240564987
L1FLnI_12p11.22c,5.263360512,5.432978644,5.203953062,5.119338862
L1FLnI_4q31.21da,5.263360512,5.517278979,5.230172492,5.716098681
L1FLnI_Xq21.1nc,5.263360512,4.895350115,5.149756187,4.653138333
L1FLnI_Xq22.3ma,5.263360512,5.02402006,5.002412344,4.746043237
L1FLnI_9q22.31f,5.263360512,5.388650164,5.149756187,5.546302101
L1FLnI_Xq13.3k,5.263360512,4.961500413,5.465847768,5.240564987
L1FLnI_2q33.3f,5.263360512,5.139839859,5.549118556,5.452323852
L1FLnI_4p16.1b,5.263360512,5.139839859,5.646230099,5.240564987
L1FLnI_14q12wa,5.263360512,5.388650164,5.569126489,5.452323852
L1FLnI_8q24.21v,5.227382887,4.961500413,5.121716455,4.831375252
L1FLnI_Xq13.1o,5.227382887,5.083347509,4.904098628,4.984380576
L1FLnI_14q31.3ea,5.227382887,5.517278979,5.465847768,5.240564987
L1FLnI_11q14.2l,5.227382887,4.961500413,4.757815007,4.984380576
L1FLnI_3q12.2b,5.227382887,6.251557751,5.093002956,6.182849012
L1FLnI_2p24.1b,5.227382887,5.706836628,4.676367186,5.296953399
L1FLnI_9q21.32i,5.227382887,6.365090217,5.508153737,6.00201056
