pathway	pval	padj	log2err	ES	NES	size	leadingEdge
ABBUD_LIF_SIGNALING_1_UP	0.0653451133994948	0.17071745178722	0.287805130535564	-0.518166604381551	-1.55752068821868	20	IL1R1, RASA3, SOCS3
ABE_VEGFA_TARGETS_2HR	0.630252100840336	0.72314725770476	0.0504983044100709	0.356789645717147	0.88354925968953	18	MCM2, CDKN1A, PTGS2, LDLR
ABRAMSON_INTERACT_WITH_AIRE	0.0127613012606679	0.0510185634951546	0.380730400722792	0.661454380401417	1.67478689000635	22	LMNB1, MCM5, MCM2, TOP2A, H2BC17, PCNA
ACEVEDO_LIVER_CANCER_DN	0.00613787502865429	0.0283913784537994	0.407017918923954	-0.319330602384107	-1.45350900807115	209	PHGDH, C1RL, MT1X, SERPINF1, ACP2, EPHX2, SERPINF2, SRD5A1, SLC39A14, TBL1X, SMIM14, SHMT1, FERMT2, ALDH9A1, MT1F, FOSB, HMGCL, ETS2, CTSF, JUND, HDHD2, SHMT2, TRAPPC6A, CYP39A1, C3, ACADSB, BGN, COL6A1, ESPN, NADK, ZBED1, ACADS, MPC1, INHBE, EXOSC6, PDXK, ACOX3, LHPP, GLUD1, SERPINA5, LONP1, DGAT2, SLC7A5, PLPBP, ZNF395, DCPS, ACAT1, PPARGC1A, KLF2, PPP1R15A, ALKBH3, ALDH2, ACADVL, FAHD2B, EVL
ACEVEDO_LIVER_CANCER_UP	0.0936524453694069	0.216338278507134	0.14551614609036	0.343248705839779	1.21865856728863	293	STC1, CDC20, CCNA2, AURKA, TYMS, ASPM, IGFBP7, GINS2, DTL, PRC1, NT5E, SPARC, KPNA2, GGH, PLCG1, UBE2S, NUSAP1, CARD10, FAM83D, FAT1, PALLD, S100A10, IRAK2, CKS2, CENPN, RNASEH2A, RAC2, TYMSOS, MCM3, DOCK10, APAF1, GMNN, ASAP2, VIM, TRIM22, DTYMK, MDC1, PLCL2, TUBA1A, DNMT1, LCP1, UBE2T, SRGN, RFC4, MIS18A, IDI1, BTG3, LIPA, ARHGAP19, PAK1, DHX15, RMI2, FKBP11, DSN1, MCM4, RFX5, PLS3, RBBP7, JPT1
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	0.0315656565656566	0.106049530391636	0.287857117255149	0.497051003029534	1.4911753369406	56	ANLN, E2F7, H2BC11, H2BC17, H2BC10, H2AC11, H2AC17, H2AC12, COL27A1, H2AC4, CHST4, H4C4, H2BC7, H2AC13, H2AC14, LAMA3
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	0.170918367346939	0.322154206170657	0.116234148779716	0.423568454369042	1.24941624376903	52	ARHGDIB, AREG, CHST2, NAV3, PALLD, IL6, LRRC8C, SERPINB13, PRIM2, CREB5
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	0.0113832336441664	0.0467787391171215	0.380730400722792	0.537363095755852	1.58352953908714	51	CDCA2, H2BC11, PTPN22, NUSAP1, TUBB4B, POLE2, H2AC11, H2AC17, NCAPG2, H2AC12, H2AC4, KIF20B, MYBL1, H4C4, H2BC15, H2AC13, H2AC14
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP	0.753501400560224	0.812474764680647	0.042331839351853	0.311285498933539	0.770863379686908	18	AMOTL1, CLIC1, ABCA13, B3GNT2, VCAN, SERPINB3
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	0.00949418620297203	0.0407653959163485	0.380730400722792	-0.384223770517159	-1.51131408846269	96	PHGDH, C1RL, MT1X, ACP2, FGL1, EPHX2, LTBP4, PGGHG, MT1F, FOSB, HMGCL, ETS2, JUND, HDHD2, C3, BGN, CTSD, SPIRE1, KRCC1, ACADS, INHBE, ACOX3, GLUD1, SERPINA5, DGAT2, SLC7A5, ZNF395, DCPS, PPARGC1A, PIEZO1, PPP1R15A, ACADVL, FAHD2B
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	0.119667013527575	0.250177217145532	0.126875729929857	0.343472313005646	1.21245204360087	270	STC1, CDC20, CCNA2, AURKA, TYMS, ASPM, GINS2, DTL, PRC1, SPARC, KPNA2, MCM5, F5, UBE2S, NUSAP1, TUBB4B, FAM83D, FAT1, S100A10, TUBA1C, CKS2, CENPN, RNASEH2A, TYMSOS, MCM3, DOCK10, GMNN, ASAP2, PEA15, TRIM22, DTYMK, MDC1, DCTPP1, SUV39H1, TUBA1A, PFN1, PGK1, DNMT1, DDX46, UBE2T, RFC4, SEC14L2
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	0.135955056179775	0.27521557355631	0.123257226381337	0.366339077658841	1.24480276071338	156	CSMD3, IL1B, PLCH2, DDIAS, IRS1, ANK1, TRIML2, FHOD3, MDM2, FRMPD1, THSD4, KRT81, MRGPRX4, BHLHE40, CLDN1, GALNT14, DPYSL3, CDH13, PTPRE, ARAP3, TNS4, CAVIN2, SRGN, CDCA7, BCAR1, KIRREL1, SV2B, FLG, HS6ST3, EDA2R, LUZP1, UNC5A, IKZF2, KRT86, SLCO3A1, NAV1, ZDHHC6, DMD, HMGXB3, MKNK1, WDFY4, EGFLAM, PLAU
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN	0.130686406235345	0.2663421418637	0.249246554383295	-0.277992452777891	-1.18197547665947	131	PHGDH, MAOA, EEF2K, TBC1D16, TBL1X, SHMT1, CNDP2, MYOM1, AARS1, SLC50A1, TEF, SHMT2, TRAPPC6A, DYSF, CYP39A1, ACADSB, TAF15, MOCOS, ZBED1, INHBE, CBX7, PDXK, GLUD1, LONP1, DGAT2, SLC7A5
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	0.587982832618026	0.698936762547188	0.114750719227023	-0.258758734377569	-0.927859195582871	45	FGL1, HLA-B, FKBP5, GSTA4
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.501997336884154	0.637906370360422	0.0587185879555941	0.363002718810161	0.998499289759655	35	ADAM8, RHOC, RAC2, LYPLA2, SH3BP1, LASP1, MINK1, UGP2, BCL2L1, SLC2A3, CAPN1, CAP1, SERPINH1
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	0.692028985507246	0.770485760026963	0.0940503465727813	-0.253552566120787	-0.820316794394988	25	NRTN, NR1D2
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	0.154471544715447	0.29970922809532	0.127505315300183	0.483766079252423	1.29129719399733	29	CXCL8, BIRC5, IER3, NLRP1, ITGB5, ETV5
AFFAR_YY1_TARGETS_DN	7.34740060136355e-15	1.9274345413166e-13	0.986546283587582	0.723638287208074	2.36982502447757	114	TTK, HMMR, BUB1, CCNA2, PLK1, CCNB1, SHCBP1, AURKA, ASPM, KIF23, SPAG5, BIRC5, KIF20A, PRC1, TACC3, BUB1B, LMNB1, UHRF1, KIF2C, CDC6, CDT1, CHST2, MAD2L1, MCM5, CCNB2, AURKB, HELLS, FOXM1, NCAPG, TOP2A, CDCA3, TGFBI, MYO1B, HASPIN, TRIP13, PLK4, CENPE, FEN1, CDC25C, MCM7, DIAPH3, CENPA, KIF11, FADS2, LIG1, CHTF18, RACGAP1, MCM3, RAD51AP1, POLH, SMC2, STMN1, FDPS, TUBB2A, MCM6, RFC4, HMGCS1, IDI1, LDLR, RPS6KA4, RAD18
AFFAR_YY1_TARGETS_UP	0.509925558312655	0.642560954167155	0.0546808488785442	0.324393408677621	0.988752282638362	64	ITGB6, PSRC1, TGM2, CDKN1A, MDM2, SLC6A14, BTG2, NGFR, EHD1, BCL2L1, PLOD2, SERPINB3, SLC2A3, H2BC4, LGALS9, FAS, BAK1, TP53INP1
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	0.600244498777506	0.703468919925902	0.0465084048719156	0.299732208089775	0.924107417379634	70	CARD10, YWHAH, RACGAP1, DUSP6, LYPLA2, STMN1, SH3BP1, CHEK2, HAUS6, SEC14L2, E2F2, FKBP11, SMAGP, NRG1, DDX23, UBXN8, RBPMS, HNRNPA1, MFNG
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	1	1	0.102821842840815	-0.136464432043208	-0.534347306395746	94	OPLAH, FUT1, HLF, CASKIN2, SLC1A5, GFUS, SLC26A4, OSBPL1A, G6PC3, ZNF652, GARS1, PDK4
AIGNER_ZEB1_TARGETS	0.251428571428571	0.413900639145336	0.0988903007520636	0.495696908907563	1.20932644565247	16	PCDH7, PMEPA1, MPZL2, GJB2, SCEL
AIYAR_COBRA1_TARGETS_UP	0.522408963585434	0.650886899977948	0.059221919380382	0.39347434705466	0.974394779165134	18	AREG, NEK2, CLDN1, ACOX2, FHL2
AKL_HTLV1_INFECTION_DN	0.453407510431154	0.59839792038295	0.0656813601934011	0.410813044967825	1.03410648342444	20	IGFBP7, DUSP4, DUSP6, PTGS2
AKL_HTLV1_INFECTION_UP	0.0826330532212885	0.200081495334915	0.183023938384487	0.571202434667489	1.41451831447883	18	SAT1, S100A10, LGALS1, PKM, SQOR, ACLY, MAP4K4, ADD2, ALDOC, GSDME, VAMP8
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	1.75622834187843e-08	2.49124242570163e-07	0.73376198835648	0.663790903872407	2.14291814543876	100	CDC20, HMMR, CCNA2, CCNB1, SHCBP1, TYMS, RRM2, IGFBP7, KIF23, BIRC5, UBE2C, KIF2C, CDC6, KIFC1, TPX2, ANK1, SPARC, PTTG1, MAD2L1, CCNB2, MCM2, KIF4A, WDR62, FOXM1, DHRS3, NCAPH, CCNF, POLE2, PALM2AKAP2, CDC25C, CDKN3, MREG, TUBG1, MAP2K3, POLE, POLD1, CENPM, DTYMK, CYFIP2
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	0.616740088105727	0.714493205518734	0.11331290842208	-0.253165513067628	-0.907042472722822	46	CLU, SELENOP, KCNK5, CFH, GRB10
ALCALA_APOPTOSIS	0.422459893048128	0.57580832397663	0.0672065093710464	0.384886257431638	1.05329241458617	32	AURKA, BAX, RAC2, CYFIP2, CASP1, PFKP, FAS
ALFANO_MYC_TARGETS	0.0135273889298186	0.0533023658448613	0.380730400722792	0.474638029281102	1.51065804524359	90	STC1, SMTN, MYBL2, TGM2, SPARC, PLK4, LTBP1, PNP, S100A10, BLM, TCOF1, SDC1, TCF19, ITGA6, ID3, DDB2, IMPDH1, STMN1, ITGB5, EHD1, LASP1, AKAP12, SLC39A6, PXN, SDC4, CCN1, MYL6, KIF3C, RBBP7, ARL6IP1, TGFB1I1
ALONSO_METASTASIS_EMT_UP	0.0330593288847672	0.109530475457317	0.321775918075361	0.656296758708126	1.62524479691013	18	ANLN, HMMR, TUBB3, SPARC, ENC1, TUBA1A, TUBA4A, PFN1, L1CAM, VCAN
ALONSO_METASTASIS_UP	0.0104525874210012	0.0439927580466314	0.380730400722792	0.510180922339981	1.57828897927853	72	ANLN, HMMR, TUBB3, SPARC, ENC1, GGH, PTPRZ1, CDKN1A, MDM2, S100A10, KIF11, CAV1, TUBA1A, TUBA4A, PFN1, L1CAM, H3C4, CA9, VCAN, LIPA
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	0.379354838709677	0.539098626848812	0.0707899094502623	0.370902057634456	1.07450957060141	46	IL1B, F3, IL6, ITGAM, IL1A, OAS3, SLFN12, AKAP12, SERPINE1, MEFV, VCAN
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	0.695364238410596	0.772541126598399	0.0434506826723125	0.303504581554952	0.85275728733481	40	PIDD1, DGKA, RAD51, NEMP1, CDK2, CCN2, ACOX2, EI24, PASK, SEMA3B, ZNF337
AMIT_EGF_RESPONSE_120_HELA	0.000286725692586406	0.0019540202893344	0.49849310876659	0.687338312023357	1.88099267336729	32	CXCL8, F3, AREG, DUSP4, CDKN1A, SAT1, FOSL1, DUSP6, MAP2K3
AMIT_EGF_RESPONSE_120_MCF10A	0.00327085278447898	0.0169288731953439	0.431707695803346	0.71859504507243	1.80886124276865	20	IL1B, LIF, ENC1, FOSL1, BAX, IL1A, DUSP6, EREG, RPS6KA4
AMIT_EGF_RESPONSE_240_HELA	0.0548128342245989	0.152346266386222	0.222056046145248	0.531163995625068	1.45742927419081	34	PCDH7, IL7R, PLK2, CAPRIN2, NDRG1, DKK1, RGS2, EHD1, AKAP12, SYDE1, TPM4, SDC4, RBMS1, GRAMD2B
AMIT_EGF_RESPONSE_240_MCF10A	0.0371428571428571	0.118745528261388	0.282013350011725	0.642950264388469	1.568572940424	16	PCDH7, PTAFR, DUSP4, STK17A, AKAP12, TUBB2A, B3GNT2, EHD4, TGFA
AMIT_EGF_RESPONSE_40_HELA	0.186274509803922	0.339921488308585	0.116739204791222	0.509069757842848	1.26065375795394	18	DUSP5, IER3, IL6, BTG2, PTGS2, LDLR, SLC2A3
AMIT_EGF_RESPONSE_480_HELA	0.000328146685077822	0.00221267923212686	0.49849310876659	0.562908486017513	1.79126407099739	89	STC1, SMTN, ITGA2, GRAMD1B, TGM2, CCND1, ENC1, DUSP4, RHOC, TUBB4B, SH2D2A, PMEPA1, GPRC5A, RANGAP1, EFHD2, ITGA6, ACTN1, FST, MAP2K3, DUSP7, TNS4, ITGB5, EHD1, TUBB2A, NEDD9, SERPINE1, SYDE1, BCL2L1, RHOD, LPCAT4, HOMER3, SH3BGRL3
AMIT_EGF_RESPONSE_480_MCF10A	0.00172510220148708	0.00963140150392934	0.45505986738723	0.720985271472084	1.82551770209205	22	STC1, SMTN, ITGA2, BDKRB1, NAV3, PLEK2, SH2D2A, MREG, FST
AMIT_EGF_RESPONSE_60_HELA	0.109905020352782	0.237013641864388	0.154190966581424	0.524439992337495	1.37476124595414	27	LIF, CCND1, GPRC5A, BHLHE40, CCN2, PKM, SNAI2, SERPINE1, LDLR, SLC2A3, CCN1
AMIT_EGF_RESPONSE_60_MCF10A	0.000277422313024074	0.00189737046228965	0.49849310876659	0.786147080545641	1.96608493746118	19	CXCL8, ITGB6, INHBA, GLIPR1, PLK2, IER3, IL6, BHLHE40, KLF7, CCN2, PTGER4
AMIT_SERUM_RESPONSE_120_MCF10A	0.623803009575923	0.719628170685478	0.0498907356726307	0.334301078124694	0.882467699091361	28	LIF, MREG, ID3, CDR2L, NEDD9
AMIT_SERUM_RESPONSE_240_MCF10A	0.00519443947420512	0.0251831685901337	0.407017918923954	0.644652334945477	1.72074435749052	29	ITGA2, PCDH7, ITGB6, PGBD5, GLIPR1, DKK1, FST, CLDN1, ANGPTL4, CLTB, AKAP12, SERPINE1, BCL2L1, B3GNT2, EHD4, GRAMD2B, TGFA, TGFB1I1
AMIT_SERUM_RESPONSE_40_MCF10A	0.943977591036415	0.95677626606198	0.0317812506835949	0.220275184045867	0.545486614109855	18	IL1A, RGS2, GM2A
AMIT_SERUM_RESPONSE_60_MCF10A	0.0236970768423476	0.0840614669066498	0.352487857583619	0.58198804552713	1.58793028516474	31	CXCL8, INHBA, DUSP5, PLK2, TNC, BHLHE40, KLF7, CCN2, PTGER4, SERPINB13, EREG, PTGS2
AMUNDSON_RESPONSE_TO_ARSENITE	0.147562032578829	0.291265618632735	0.249246554383295	-0.314317054116449	-1.22181846329604	86	SLC43A1, SLC1A4, TSC22D3, MT1X, EIF4EBP1, NFE2L1, WARS1, OGT, TPP1, DDIT3, TBL1X, MT1F, ETS2
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	0.170124481327801	0.321317526846373	0.122107920287081	0.507641084126382	1.29029389259484	23	FAP, INHBA, SPARC, SUGCT, LGALS1, ADAM12
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	0.324929971988796	0.485293075637397	0.083129129135339	0.463457472738688	1.14770008561425	18	PGBD5, GMNN, CTXN1, TMEM156, RGS14, FGFR2, H4C8
ANDERSEN_CHOLANGIOCARCINOMA_CLASS2	3.33839033250538e-08	4.53405495514029e-07	0.719512826338911	0.683588486475787	2.15726169395245	81	CDC20, ANLN, TTK, CEP55, BUB1, AURKA, ITGA2, CEMIP, ADAM8, ITGB6, LAMC2, UBE2C, TPX2, CCNB2, TOP2A, CDCA3, CENPE, FAM83D, PLEK2, SLC6A14, NMU, KIF11, NRP2, ZBED2, VSTM2L, GPRC5A, PLAC8, DKK1, WNK4, BORA, SAPCD2
ANDERSEN_LIVER_CANCER_KRT19_DN	0.0393843265429227	0.123035865138168	0.321775918075361	-0.559160490602493	-1.68074133837194	20	SELENBP1, SERPINA3, CRYL1, SEL1L, PTGR1, SLC31A1, ETFDH
APPIERTO_RESPONSE_TO_FENRETINIDE_DN	0.509803921568627	0.642560954167155	0.0603786357920401	0.399160653712206	0.988476275357504	18	FLI1, LDHA, PGK1, DHFR, PPIH, H4C3, H2AZ1, CYB5B
APRELIKOVA_BRCA1_TARGETS	0.628691983122363	0.722656151068022	0.0508054139066364	0.358653404017715	0.884278495618321	17	HMGA2, ID3, VIM, TUBA1A, TFAP2C, TAGLN, HSP90AA1, ANXA3, ACTA2, FGFBP1, ANXA5
ASTIER_INTEGRIN_SIGNALING	0.462897526501767	0.606741111054677	0.11776578836269	-0.336435499564601	-1.01126789413314	20	GAA, FERMT2, JUND, SFTPD
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	0.85479797979798	0.886748716854351	0.0315649069021069	0.244447620161692	0.730248400351882	54	PALM2AKAP2, MCM7, APLP1, GLA, MDC1, ASPA, LIPA, MYO1E, FRMD4B, EVI2A, FGFR2, SYNJ2, CAP2, DDX11, LPAR1, LRP8, PTK2B, NFASC, CDK18, SLC31A2, UNC13A
ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	0.07703081232493	0.190833124970557	0.190023305279108	0.574056672947605	1.42158651320501	18	IGFBP7, PPFIA4, LTBP1, TNFRSF25
AUNG_GASTRIC_CANCER	0.0414364640883978	0.126354822817328	0.261663521711573	0.626200899685621	1.56607355946934	19	BIRC5, MYBL2, KIF4A, ZWILCH
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	3.38982179490416e-05	0.000284715295493046	0.557332238758646	0.644116275645833	1.95899974715935	59	ARHGDIB, PCDH7, ITGB6, DUSP4, FLI1, CCND2, CSF3, LTBP1, PLK2, PALLD, SH2D2A, ELAVL2, TNC, FST, CLDN1, DCBLD2, DPYSL3, ARL4C, WDR1, SRGN, PTGS2, HMGCS1, VSNL1, CA12
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	0.2	0.353974121996303	0.186432558434075	-0.41870641766007	-1.28656194559819	21	OGT, CXCR4, TCEA1, ATP8A1, YARS1, EPRS1
BAELDE_DIABETIC_NEPHROPATHY_DN	0.618568232662192	0.715859013091642	0.0410713282497468	0.270743372518546	0.923180521669983	159	F3, IGFBP7, PPFIA4, IRS1, CHST2, MYO1B, FAT1, PALLD, NDRG1, ACTG1, GPRC5A, IGFBP2, RHOBTB2, VIM, DPYSL3, CCN2, TRIM22, PTGER4, ITGB5, TUBB2A, MCM6, NEDD9, SERPINE1, UGP2, CORO2B, CASP1, VCAN, PLOD2, ARHGAP19, PAK1, GJA5, SLC2A3, SDC4, RBMS1, CCN1, MYO1E
BAELDE_DIABETIC_NEPHROPATHY_UP	0.0607286354068551	0.162878622974968	0.321775918075361	-0.43508550978359	-1.52493170704769	36	UNC5B, CCDC69, C4A, ASS1, CLU, IMPA2, TLE2
BAE_BRCA1_TARGETS_UP	0.245283018867925	0.407740435010482	0.173747838999571	-0.369215326223197	-1.20305465761365	27	GAA, EPHX2, TCEA1, AARS1, JUND
BAKKER_FOXO3_TARGETS_DN	0.488520408163265	0.624927576240917	0.0579754757571486	0.338381147046517	0.998135950267821	52	ANK1, TUBB, PCBP4, NRP1, RNASEH2A, ANKZF1, CDK2, PTPRE, ARHGAP23, ETV5
BAKKER_FOXO3_TARGETS_UP	0.609318996415771	0.709180289776495	0.100990587455923	-0.279155400901535	-0.87905079059022	23	TCP11L2, CITED2, ULK1, BTG1, CDKN1B
BALDWIN_PRKCI_TARGETS_UP	0.304918032786885	0.464902892346246	0.142901149386948	-0.391497609059764	-1.13601431958214	15	SELENOP, TRIM56, FOSL2, IFITM1, NEK9, ZBTB20, TGOLN2
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	0.349799732977303	0.509404173879495	0.0766746872490091	0.397298895768905	1.10619669897701	38	MUC2, IRS1, IER3, YWHAH, ACTN1, TUBG1, PFN1, ARPC2, LAMB3
BARIS_THYROID_CANCER_DN	0.118948824343015	0.249700099097689	0.149207542435322	0.537893434744187	1.3671876359489	23	UBE2C, CCND1, CCND2, DUSP6, INPP5D, RECQL, TGFB1, TIMP1
BASAKI_YBX1_TARGETS_DN	0.169788073262673	0.321288695946659	0.249246554383295	-0.266256015226695	-1.17048318531835	155	H6PD, GDPD1, TSC22D3, BCKDHA, KLHL24, EEF2K, ASS1, SNTB1, NEBL, SELENOP, KCNK5, DEPTOR, TMC5, ABCA5, MUC1, PIK3R1, SLC7A11, TRAPPC6A, LAMB1, PPP1R9A, CKB, HLA-E, CPM, SLC22A18, FLRT3, ASMTL, KRCC1, IFITM1, ARSD, CAT, BTG1, P4HTM, SMPDL3A, CD55, LGALS8, TFPI, PIGP, TMEM37
BASAKI_YBX1_TARGETS_UP	1.12657614436729e-33	1.65953332035643e-31	1.50926283727233	0.768318280789643	2.67825949052232	194	CDC20, ANLN, HJURP, E2F7, CEP55, BUB1, CCNA2, PLK1, CCNB1, SHCBP1, ESPL1, DEPDC1, AURKA, AREG, TYMS, ASPM, GTSE1, KIF23, GINS2, S100A2, LAMC2, BIRC5, KIF20A, DTL, PRC1, CDK1, BUB1B, UBE2C, UHRF1, CDCA8, MELK, KIF2C, TUBB6, CDC6, ZWINT, TPX2, NEK2, PTTG1, KPNA2, MAD2L1, MCM5, CCNB2, AURKB, MCM2, KIF4A, ORC6, DEPDC1B, CDCA3, FANCI, FRMD6, NDC80, CENPW, COTL1, NUF2, GINS1, TRIP13, ZWILCH, ZNF367, PLK2, TUBB4B, FEN1, NCAPD2, FAM83D, WDHD1, NMU, MCM7, RAD51, CENPI, PMEPA1, DIAPH3, CENPA, PHF19, CDKN3, CENPN, PLAC8, RANGAP1, YWHAH, MYBL1, MCM3, DKK1, CDK2, KNSTRN, DDB2, BORA, C11orf24, FLNB, SPC24, SMC2, CENPM, DPYSL3, PBK, POLA2, CCN2, DTYMK, MDC1, CCM2, RFC3, CAV1, DDX39A, TUBA1A, SPDL1, TUBA4A, NUP93, TUBB2A, WDR1, CENPU, SNAI2, L1CAM, CHEK1, MIS18A, S100A3, AFAP1L1, LMNB2, TPM4, RHOD
BASSO_B_LYMPHOCYTE_NETWORK	0.0144869566554979	0.0564447295876199	0.380730400722792	0.499984013488675	1.54616738321419	71	CCNA2, CCNB1, CDK1, TPX2, MAD2L1, PCNA, TRIP13, UBE2S, CCND2, SAT1, FEN1, NDRG1, LGALS1, BHLHE40, TUBG1, DDB2
BASSO_CD40_SIGNALING_DN	0.151724137931034	0.295877519488728	0.130105630751129	0.501114397613253	1.3041485444572	26	IRS1, IGFBP6, PTPN22, PALM2AKAP2, BTG2, ID3, ARL4C, TUBB2A, BIK, RIMS3, SLC2A5, ST6GAL1, GCNT1, GSDME
BASSO_CD40_SIGNALING_UP	0.0426666666666667	0.128319024027529	0.252961123069611	0.527561099188395	1.47211907466859	39	IL1B, ADAM8, STK10, IER3, LGALS1, RAC2, PTPRE, EHD1, SRGN
BASSO_HAIRY_CELL_LEUKEMIA_UP	0.667128987517337	0.751516806722689	0.0474483193656297	0.346427415971148	0.877146046345865	22	CCND1, ACTB, GAS7, ENG, IL18
BECKER_TAMOXIFEN_RESISTANCE_DN	0.00784944428555928	0.0349161528288093	0.380730400722792	0.724935887822496	1.73197127790767	15	CXCL8, TTK, AREG, CCND1, CLCA2, DUSP6
BECKER_TAMOXIFEN_RESISTANCE_UP	0.872044506258693	0.895904093071565	0.0352404270679709	0.253241845691641	0.637465235614917	20	E2F1, ID3, PROCR, BTG3
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	0.180689655172414	0.333032425077163	0.11776578836269	0.501830676790192	1.28477392574995	24	DHRS3, CD70, CARD10, TNC, FLNB, SERPINE1, BCL2L1, SEMA3B, KLF10, EPHB2, GCNT1, ITGB4, TIMP3, VDR
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	0.0815752461322082	0.198709681697582	0.184706471207739	0.579029570966659	1.42762731985008	17	PCDH7, NT5E, LTBP1
BEIER_GLIOMA_STEM_CELL_DN	0.748261474269819	0.809559730636556	0.042331839351853	0.311222085431303	0.783414208170022	20	CCND1, KLF7, BASP1
BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE	0.277310924369748	0.437770164354931	0.0919686140000427	0.475998943607212	1.17875762171239	18	DTL, CCND1, DBF4B, HIF1A, DHFR, INKA2
BENPORATH_CYCLING_GENES	1.09170770976774e-40	2.98660037743602e-38	1.6595653414844	0.728692889280719	2.58849651541584	312	ARHGDIB, SMTN, CDC20, ANLN, KIF14, HJURP, TTK, PRR11, CEP55, HMMR, BUB1, CCNA2, PLK1, CCNB1, SHCBP1, ESPL1, AURKA, TYMS, RRM2, GTSE1, POLQ, KIF23, SPAG5, GINS2, BIRC5, DTL, PRC1, PKMYT1, TACC3, BUB1B, LMNB1, UBE2C, PIF1, UHRF1, CDCA8, MELK, KIF2C, CDC6, ZWINT, KIFC1, TPX2, NEK2, PTTG1, KPNA2, TROAP, MAD2L1, MCM5, CCND1, CLSPN, CCNB2, AURKB, HELLS, MCM2, WDR62, FOXM1, CIT, DEPDC1B, TOP2A, CDCA3, FANCI, DUSP4, ARHGEF39, NDC80, RECQL4, NUF2, PCNA, TRIP13, ATAD2, NCAPH, UBE2S, ARHGAP11A, PCLAF, CDC25A, CENPE, STIL, CCNF, NUSAP1, MDM2, E2F1, RAD54L, PLK2, TUBB4B, ECT2, ORC1, PIMREG, TRAIP, FEN1, NCAPD2, FAM83D, SMC4, CDC45, CDC25C, CCNE2, RAD51, H2AC17, CENPA, SDC1, KIF11, DSCC1, TMPO, CNN2, CDKN3, FANCD2, BRCA1, RAD51C, CKS2, GINS3, KIF20B, RANGAP1, YWHAH, DNA2, MCM8, CIP2A, POC1A, CKAP2, SLC39A10, KNSTRN, RAD51AP1, RRM1, FANCA, CDC7, CHAF1B, BORA, HIF1A, GMNN, CENPM, PBK, CCNE1, CHEK2, NEIL3, MDC1, TUBA1A, SPDL1, PRIM2, TUBB2A, MCM6, DLGAP5, CENPU, UBE2T, CDCA7, RFC4, MAPK13, FANCG, NDE1, PDXP, MND1, ACD, VEGFC, SV2B, RAD18, ARHGAP19, SERPINB3, PRIM1
BENPORATH_EED_TARGETS	0.0666666666666667	0.17275597654488	0.176694268938498	0.36272199534401	1.27202150781512	237	CSMD3, CEMIP, IGFBP7, NRCAM, CCBE1, H3C8, CDT1, DUSP4, H2BC17, GINS1, CD70, ILDR2, FLI1, PLXNA2, H2AC11, H2AC17, ELAVL2, H2AC12, COL27A1, LTBP2, STK17A, BTG2, TNFRSF25, H3C7, H2BC13, H3C3, DKK1, DOCK11, POLE, H4C4, CDC7, MICB, CCN2, PAPPA, PTGER4, H2AC13, SHC4, TUBA4A, CYP24A1, DLGAP5, FBN2, WNT7A, H3C4, SV2B, HS6ST3, SLC35F3, H3C10, ULBP2, GJB2, MID1, CAMK2N1, MAPK4, RGS20, ANKRD18B
